row,range,experiment,plot,plotLength,plotLeng_1,rowSpacing,rowSpaci_1,alleyLengt,alleyLen_1,rowsPerPlo,uniqueID,geometry,NDVI_min,NDVI_max,NDVI_mean,NDVI_count,Year,Location,Pedigree,Rep,Block,MOplot
25,11,2021_MOH2_ALL,305,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,305,"POLYGON ((556097.1642261365 4309026.1591451615, 556096.6329198247 4309020.086342763, 556095.1147203486 4309020.219169456, 556095.6460266591 4309026.291971851, 556097.1642261365 4309026.1591451615))",0.14965610206127167,0.9231650829315186,0.5469825877499462,23255,2021,MOH2,LH74/PHN82,2,-1,552
26,11,2021_MOH2_ALL,306,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,306,"POLYGON ((556095.646026658 4309026.291971846, 556095.1147203476 4309020.219169449, 556093.5965208714 4309020.351996143, 556094.1278271816 4309026.424798539, 556095.646026658 4309026.291971846))",0.14437785744667053,0.9140480160713196,0.46406679959583796,23258,2021,MOH2,B37/OH43,2,-1,553
27,11,2021_MOH2_ALL,307,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,307,"POLYGON ((556094.2626162102 4309026.417960085, 556093.6341976019 4309020.360808277, 556092.1183322822 4309020.533417188, 556092.7467508826 4309026.590569012, 556094.2626162102 4309026.417960085))",0.1705518513917923,0.9215929508209229,0.5424232573123146,23257,2021,MOH2,PHJ40/PHAJ0,1,-1,554
28,11,2021_MOH2_ALL,308,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,308,"POLYGON ((556092.7044108555 4309026.572870187, 556092.2160192698 4309020.493973507, 556090.6969926164 4309020.609231448, 556091.1853842039 4309026.688128122, 556092.7044108555 4309026.572870187))",0.15625233948230743,0.9195863008499146,0.5365390416720416,23256,2021,MOH2,PHB47/PHN82,1,-1,555
28,12,2021_MOH2_ALL,309,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,309,"POLYGON ((556091.9903303215 4309020.196548327, 556091.4590239194 4309014.123745941, 556089.9408243897 4309014.256572653, 556090.4721307926 4309020.329375036, 556091.9903303215 4309020.196548327))",0.1661761999130249,0.9176473021507263,0.5150758909374328,23255,2021,MOH2,LH195/PHN82,1,-1,556
27,12,2021_MOH2_ALL,310,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,310,"POLYGON ((556093.5635240176 4309020.178729824, 556093.0322176663 4309014.105927431, 556091.5140181588 4309014.23875413, 556092.0453245087 4309020.311556521, 556093.5635240176 4309020.178729824))",0.17976991832256317,0.9213484525680542,0.5735632848112153,23254,2021,MOH2,PHJ89/PH207,1,-1,557
26,12,2021_MOH2_ALL,311,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,311,"POLYGON ((556095.1223356272 4309020.118667679, 556094.5910293133 4309014.045865284, 556093.0728298179 4309014.178691974, 556093.6041361316 4309020.25149437, 556095.1223356272 4309020.118667679))",0.16393594443798065,0.931653618812561,0.5646315750225729,23258,2021,MOH2,B73/MO17,1,-1,558
25,12,2021_MOH2_ALL,312,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,312,"POLYGON ((556096.5946437225 4309019.974878515, 556096.0633373722 4309013.902076124, 556094.5451378757 4309014.034902824, 556095.0764442259 4309020.107705217, 556096.5946437225 4309019.974878515))",0.18145911395549774,0.9201518893241882,0.5739912185806743,23254,2021,MOH2,LH244/PHN82,1,-1,559
24,12,2021_MOH2_ALL,313,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,313,"POLYGON ((556098.2408189453 4309019.845832914, 556097.7095126932 4309013.773030512, 556096.191313194 4309013.905857188, 556096.7226194459 4309019.97865959, 556098.2408189453 4309019.845832914))",0.17436128854751587,0.9355394840240479,0.5633662918977899,23256,2021,MOH2,LH195/PHK76,1,-1,560
23,12,2021_MOH2_ALL,314,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,314,"POLYGON ((556099.7590184434 4309019.713006252, 556099.2277121933 4309013.640203852, 556097.7095126943 4309013.773030526, 556098.2408189464 4309019.845832929, 556099.7590184434 4309019.713006252))",0.20236466825008392,0.9351137280464172,0.6171200668855877,23258,2021,MOH2,TX779/LH195,2,1,253
22,12,2021_MOH2_ALL,315,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,315,"POLYGON ((556101.3592971901 4309019.556590782, 556100.8279909994 4309013.483788373, 556099.3097914944 4309013.616615034, 556099.8410976847 4309019.689417441, 556101.3592971901 4309019.556590782))",0.18852365016937256,0.9278983473777771,0.5869807398260813,23258,2021,MOH2,W10004_1099/PHK76,1,25,254
21,12,2021_MOH2_ALL,316,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,316,"POLYGON ((556102.9330501582 4309019.37397152, 556102.4017440078 4309013.3011691095, 556100.8835444911 4309013.433995759, 556101.4148506435 4309019.506798171, 556102.9330501582 4309019.37397152))",0.1798011064529419,0.9211650490760803,0.5596883096028982,23256,2021,MOH2,CG44/CGR01,1,25,255
20,12,2021_MOH2_ALL,317,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,317,"POLYGON ((556104.490845994 4309019.074359329, 556103.9595398583 4309013.001556914, 556102.44134031 4309013.134383559, 556102.9726464455 4309019.207185972, 556104.490845994 4309019.074359329))",0.15060073137283325,0.9333797097206116,0.5504874497398297,23254,2021,MOH2,W10004_0847/PHK76,2,1,256
19,12,2021_MOH2_ALL,318,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,318,"POLYGON ((556106.0296700369 4309018.834886201, 556105.4983639086 4309012.762083785, 556103.9801643396 4309012.894910424, 556104.5114704688 4309018.967712838, 556106.0296700369 4309018.834886201))",0.16051085293293,0.93172687292099,0.5591054427139325,23255,2021,MOH2,W10004_0914/PHK76,2,1,257
18,12,2021_MOH2_ALL,319,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,319,"POLYGON ((556107.7610696729 4309019.027888348, 556107.229763735 4309012.955085918, 556105.7115642255 4309013.087912515, 556106.242870162 4309019.160714949, 556107.7610696729 4309019.027888348))",0.14565704762935638,0.9182345867156982,0.4977811314252085,23258,2021,MOH2,W10004_0834/PHK76,1,25,258
17,12,2021_MOH2_ALL,320,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,320,"POLYGON ((556109.3225597902 4309018.8762968965, 556108.7912538836 4309012.803494463, 556107.2730543688 4309012.936321051, 556107.804360275 4309019.009123484, 556109.3225597902 4309018.8762968965))",0.16759280860424042,0.9136233329772949,0.5927945183159535,23255,2021,MOH2,W10004_0412/PHK76,1,25,259
16,12,2021_MOH2_ALL,321,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,321,"POLYGON ((556111.0077093559 4309018.385813496, 556110.4764035462 4309012.313011053, 556108.9582039585 4309012.445837612, 556109.489509769 4309018.518640054, 556111.0077093559 4309018.385813496))",0.16612009704113007,0.9293431043624878,0.575530868091384,23259,2021,MOH2,W10004_0935/PHK76,2,1,260
15,12,2021_MOH2_ALL,322,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,322,"POLYGON ((556112.5169879616 4309018.493406512, 556111.9856821666 4309012.420604065, 556110.4674826253 4309012.553430623, 556110.998788421 4309018.626233068, 556112.5169879616 4309018.493406512))",0.1503395438194275,0.9238469004631042,0.48812040737615037,23254,2021,MOH2,W10004_0018/PHK76,2,1,261
14,12,2021_MOH2_ALL,323,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,323,"POLYGON ((556114.2006878674 4309018.43453487, 556113.6693822045 4309012.361732411, 556112.1511826752 4309012.494558938, 556112.6824883367 4309018.567361398, 556114.2006878674 4309018.43453487))",0.13960841298103333,0.9282823801040649,0.52725925512815,23254,2021,MOH2,Fill/HB,-1,-1,-1
13,12,2021_MOH2_ALL,324,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,324,"POLYGON ((556115.7647787961 4309018.312670825, 556115.2334731702 4309012.239868363, 556113.7152736401 4309012.37269488, 556114.2465792669 4309018.445497344, 556115.7647787961 4309018.312670825))",0.14642681181430817,0.8898218274116516,0.3444925427816182,23254,2021,MOH2,W10004_0723/PHK76,1,25,262
12,12,2021_MOH2_ALL,325,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,325,"POLYGON ((556117.4263769799 4309018.017524203, 556116.8950714509 4309011.944721731, 556115.376871888 4309012.077548222, 556115.9081774178 4309018.150350692, 556117.4263769799 4309018.017524203))",0.1854192018508911,0.914307713508606,0.5083196154052891,23255,2021,MOH2,W10004_1156/PHK76,2,2,263
11,12,2021_MOH2_ALL,326,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,326,"POLYGON ((556118.9795054488 4309017.941551603, 556118.4481999512 4309011.86874913, 556116.9300003976 4309012.001575613, 556117.4613058959 4309018.074378088, 556118.9795054488 4309017.941551603))",0.17314018309116364,0.9304032921791077,0.5116869608014406,23255,2021,MOH2,W10004_0885/PHK76,2,2,264
10,12,2021_MOH2_ALL,327,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,327,"POLYGON ((556120.6369915289 4309018.088936, 556120.1056861612 4309012.016133511, 556118.5874866596 4309012.148959968, 556119.1187920261 4309018.221762457, 556120.6369915289 4309018.088936))",0.1398058980703354,0.9260810017585754,0.5031502706962719,23256,2021,MOH2,W10004_0697/PHK76,1,24,265
9,12,2021_MOH2_ALL,328,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,328,"POLYGON ((556122.2068433134 4309017.861725956, 556121.675537978 4309011.788923467, 556120.1573384585 4309011.921749912, 556120.6886437938 4309017.994552403, 556122.2068433134 4309017.861725956))",0.11464603990316391,0.918664813041687,0.4968515255455816,23255,2021,MOH2,W10004_0121/PHK76,1,24,266
8,12,2021_MOH2_ALL,329,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,329,"POLYGON ((556123.8147841163 4309017.55629634, 556123.2834788334 4309011.483493843, 556121.7652792771 4309011.616320274, 556122.2965845587 4309017.68912277, 556123.8147841163 4309017.55629634))",0.1683150976896286,0.9132278561592102,0.5104078759944098,23255,2021,MOH2,W10004_0166/PHK76,2,2,267
7,12,2021_MOH2_ALL,330,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,330,"POLYGON ((556125.3251812352 4309017.334287898, 556124.7938759405 4309011.261485404, 556123.2756763675 4309011.394311836, 556123.8069816629 4309017.46711433, 556125.3251812352 4309017.334287898))",0.18198314309120178,0.9172165989875793,0.5477066906121001,23256,2021,MOH2,W10004_0658/PHK76,2,2,268
6,12,2021_MOH2_ALL,331,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,331,"POLYGON ((556127.0897115702 4309017.376047617, 556126.5584064794 4309011.303245101, 556125.0402069349 4309011.436071485, 556125.5715120244 4309017.508874, 556127.0897115702 4309017.376047617))",0.17221622169017792,0.9322727918624878,0.5753946898112315,23256,2021,MOH2,W10004_0200/PHK76,1,24,269
5,12,2021_MOH2_ALL,332,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,332,"POLYGON ((556128.5367528377 4309017.114649787, 556128.0054476798 4309011.041847279, 556126.4872481134 4309011.1746736765, 556127.0185532699 4309017.247476188, 556128.5367528377 4309017.114649787))",0.17718380689620972,0.9391593337059021,0.5883714317004214,23256,2021,MOH2,W10004_0039/PHK76,1,24,270
4,12,2021_MOH2_ALL,333,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,333,"POLYGON ((556130.1201679064 4309016.871275698, 556129.5888627898 4309010.798473185, 556128.0706631999 4309010.93129957, 556128.6019683162 4309017.004102081, 556130.1201679064 4309016.871275698))",0.16994962096214294,0.9421744346618652,0.5595431857638888,23256,2021,MOH2,W10004_0951/PHK76,1,24,271
3,12,2021_MOH2_ALL,334,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,334,"POLYGON ((556131.7244048781 4309016.743753891, 556131.19309983 4309010.670951371, 556129.6749002374 4309010.80377774, 556130.2062052875 4309016.876580259, 556131.7244048781 4309016.743753891))",0.12251176685094833,0.9153048992156982,0.5488691528031606,23255,2021,MOH2,W10004_0161/PHK76,1,24,272
2,12,2021_MOH2_ALL,335,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,335,"POLYGON ((556133.3870245501 4309016.745921515, 556132.855719623 4309010.673118986, 556131.3375200557 4309010.805945326, 556131.8688249825 4309016.878747858, 556133.3870245501 4309016.745921515))",0.17676280438899994,0.9200288653373718,0.5704035002553214,23255,2021,MOH2,W10004_0035/PHK76,1,24,273
1,12,2021_MOH2_ALL,336,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,336,"POLYGON ((556134.8864592297 4309016.569804598, 556134.3551542854 4309010.497002069, 556132.8369547093 4309010.629828411, 556133.3682596544 4309016.702630941, 556134.8864592297 4309016.569804598))",0.12722072005271912,0.9096688032150269,0.5305707142434861,23258,2021,MOH2,W10004_0185/PHK76,1,24,274
1,13,2021_MOH2_ALL,337,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,337,"POLYGON ((556134.6015166764 4309010.745042148, 556134.0702119406 4309004.672239595, 556132.5520124072 4309004.805065892, 556133.0833171427 4309010.877868443, 556134.6015166764 4309010.745042148))",0.12722072005271912,0.9210174083709717,0.5291366409844348,23257,2021,MOH2,PB80/TX779,2,3,275
2,13,2021_MOH2_ALL,338,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,338,"POLYGON ((556132.9216764916 4309010.742235724, 556132.3903716203 4309004.669433184, 556130.8721720651 4309004.802259514, 556131.4034769362 4309010.87506205, 556132.9216764916 4309010.742235724))",0.156900092959404,0.9132095575332642,0.5234846168834659,23255,2021,MOH2,W10004_0362/PHK76,2,3,276
3,13,2021_MOH2_ALL,339,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,339,"POLYGON ((556131.155752007 4309010.928835398, 556130.6244469507 4309004.856032878, 556129.1062474096 4309004.988859254, 556129.6375524646 4309011.061661773, 556131.155752007 4309010.928835398))",0.1449599266052246,0.9212827682495117,0.5387543792868968,23254,2021,MOH2,W10004_0913/PHK76,2,3,277
4,13,2021_MOH2_ALL,340,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,340,"POLYGON ((556129.5851434978 4309011.098347429, 556129.0538384058 4309005.025544913, 556127.5356388725 4309005.1583712995, 556128.0669439655 4309011.231173815, 556129.5851434978 4309011.098347429))",0.16570520401000977,0.9190494418144226,0.49134128020725837,23256,2021,MOH2,W10004_0667/PHK76,2,3,278
5,13,2021_MOH2_ALL,341,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,341,"POLYGON ((556127.9777619649 4309011.238976213, 556127.4464568043 4309005.166173705, 556125.9282572754 4309005.299000108, 556126.4595624369 4309011.371802616, 556127.9777619649 4309011.238976213))",0.16864167153835297,0.936233639717102,0.5630084793306028,23256,2021,MOH2,W10004_0774/PHK76,2,2,279
6,13,2021_MOH2_ALL,342,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,342,"POLYGON ((556126.4420979657 4309011.34337565, 556125.9107927894 4309005.270573143, 556124.3925932553 4309005.4033995485, 556124.9238984312 4309011.476202055, 556126.4420979657 4309011.34337565))",0.16635887324810028,0.9357038736343384,0.556483988658353,23255,2021,MOH2,W10004_0628/PHK76,2,2,280
7,13,2021_MOH2_ALL,343,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,343,"POLYGON ((556124.8754375007 4309011.5089662215, 556124.3441322903 4309005.436163717, 556122.8259327621 4309005.568990133, 556123.3572379734 4309011.641792638, 556124.8754375007 4309011.5089662215))",0.17067936062812805,0.9215900301933289,0.5898227120823658,23256,2021,MOH2,W10004_0412/PHK76,2,4,281
8,13,2021_MOH2_ALL,344,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,344,"POLYGON ((556123.2951825159 4309011.6172668915, 556122.763877256 4309005.544464392, 556121.2456777253 4309005.6772908205, 556121.7769829849 4309011.7500933185, 556123.2951825159 4309011.6172668915))",0.16249902546405792,0.9213021397590637,0.5100998248957168,23254,2021,MOH2,W10004_0308/PHK76,2,4,282
9,13,2021_MOH2_ALL,345,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,345,"POLYGON ((556121.6638345277 4309011.655150404, 556121.1325291732 4309005.582347916, 556119.6143296253 4309005.715174364, 556120.1456349818 4309011.7879768545, 556121.6638345277 4309011.655150404))",0.1537245213985443,0.9175415635108948,0.5238876332932021,23257,2021,MOH2,LH195/TX779,2,2,283
10,13,2021_MOH2_ALL,346,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,346,"POLYGON ((556120.101044017 4309011.791878018, 556119.5697386266 4309005.719075533, 556118.0515390813 4309005.851901989, 556118.5828444726 4309011.924704477, 556120.101044017 4309011.791878018))",0.15238183736801147,0.9249075651168823,0.5409410894634717,23256,2021,MOH2,W10004_1002/PHK76,2,2,284
11,13,2021_MOH2_ALL,347,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,347,"POLYGON ((556118.4114113323 4309011.961832364, 556117.8801058128 4309005.889029889, 556116.3619062791 4309006.021856381, 556116.8932117972 4309012.094658855, 556118.4114113323 4309011.961832364))",0.17314018309116364,0.9343906044960022,0.49622287494356293,23256,2021,MOH2,W10004_0844/PHK76,2,4,285
12,13,2021_MOH2_ALL,348,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,348,"POLYGON ((556116.8932117972 4309012.094658855, 556116.3619062791 4309006.021856381, 556114.8437067452 4309006.154682871, 556115.3750122632 4309012.227485344, 556116.8932117972 4309012.094658855))",0.16468100249767303,0.905924379825592,0.39631589067874035,23260,2021,MOH2,LH82/TX779,2,4,286
13,13,2021_MOH2_ALL,349,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,349,"POLYGON ((556115.098399776 4309012.236708296, 556114.5670940467 4309006.163905841, 556113.0488945189 4309006.296732386, 556113.580200248 4309012.369534839, 556115.098399776 4309012.236708296))",0.16265903413295746,0.913938045501709,0.5017613902057534,23256,2021,MOH2,W10004_0152/PHK76,2,2,287
14,13,2021_MOH2_ALL,350,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,350,"POLYGON ((556113.6383545115 4309012.349469539, 556113.1070488241 4309006.276667082, 556111.5888492923 4309006.409493614, 556112.1201549793 4309012.482296071, 556113.6383545115 4309012.349469539))",0.16365303099155426,0.9320080280303955,0.5145451839768672,23257,2021,MOH2,W10004_1011/PHK76,2,2,288
15,13,2021_MOH2_ALL,351,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,351,"POLYGON ((556112.0070479157 4309012.493622022, 556111.4757421429 4309006.420819573, 556109.9575426164 4309006.553646128, 556110.488848388 4309012.626448576, 556112.0070479157 4309012.493622022))",0.15784771740436554,0.9483639001846313,0.553153411686769,23256,2021,MOH2,W10004_0116/PHK76,2,4,289
16,13,2021_MOH2_ALL,352,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,352,"POLYGON ((556110.5037120512 4309012.625148157, 556109.972406291 4309006.552345706, 556108.4542067627 4309006.685172257, 556108.9855125227 4309012.7579747075, 556110.5037120512 4309012.625148157))",0.15854519605636597,0.9331595301628113,0.5397177132160058,23254,2021,MOH2,W10004_0646/PHK76,2,4,290
17,13,2021_MOH2_ALL,353,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,353,"POLYGON ((556108.7466629127 4309012.807395663, 556108.2153569728 4309006.73459323, 556106.6971574586 4309006.867419827, 556107.2284633995 4309012.940222259, 556108.7466629127 4309012.807395663))",0.16593824326992035,0.9247084856033325,0.5606165424774242,23255,2021,MOH2,W10004_0830/PHK76,2,1,291
18,13,2021_MOH2_ALL,354,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,354,"POLYGON ((556107.1838723951 4309012.944123447, 556106.6525664203 4309006.871321018, 556105.1343669088 4309007.004147624, 556105.6656728833 4309013.076950053, 556107.1838723951 4309012.944123447))",0.14840134978294373,0.9269200563430786,0.5061420884578998,23254,2021,MOH2,W10004_0133/PHK76,2,1,292
19,13,2021_MOH2_ALL,355,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,355,"POLYGON ((556105.4797810094 4309013.063258424, 556104.9484748911 4309006.99045601, 556103.4302753794 4309007.123282651, 556103.9615814986 4309013.1960850675, 556105.4797810094 4309013.063258424))",0.13894659280776978,0.9315302968025208,0.5641039658035599,23259,2021,MOH2,W10004_0920/PHK76,2,5,293
20,13,2021_MOH2_ALL,356,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,356,"POLYGON ((556103.9156901066 4309013.185122574, 556103.3843839524 4309007.112320162, 556101.8661844416 4309007.245146814, 556102.3974905956 4309013.317949226, 556103.9156901066 4309013.185122574))",0.149863138794899,0.9458247423171997,0.5452252110923593,23257,2021,MOH2,W10004_0026/PHK76,2,5,294
21,13,2021_MOH2_ALL,357,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,357,"POLYGON ((556102.2272812533 4309013.361364933, 556101.6959749726 4309007.2885625325, 556100.1777754723 4309007.421389216, 556100.7090817528 4309013.494191615, 556102.2272812533 4309013.361364933))",0.16852989792823792,0.9413648843765259,0.5817454237568259,23257,2021,MOH2,W10004_0951/PHK76,2,1,295
22,13,2021_MOH2_ALL,358,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,358,"POLYGON ((556100.7614751516 4309013.579472401, 556100.2301689199 4309007.506669998, 556098.7119694336 4309007.639496671, 556099.2432756663 4309013.712299075, 556100.7614751516 4309013.579472401))",0.1814439445734024,0.931550920009613,0.578346138599226,23255,2021,MOH2,B73/MO17,2,1,296
23,13,2021_MOH2_ALL,359,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,359,"POLYGON ((556099.287166904 4309013.635002244, 556098.7558606983 4309007.5621998375, 556097.2376611973 4309007.695026499, 556097.7689674038 4309013.767828908, 556099.287166904 4309013.635002244))",0.19204571843147278,0.932612419128418,0.6161702946305732,23259,2021,MOH2,CG44/CGR01,2,5,297
24,13,2021_MOH2_ALL,360,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,360,"POLYGON ((556097.6797854052 4309013.775631313, 556097.1484791309 4309007.70282891, 556095.6302796319 4309007.835655593, 556096.1615859071 4309013.908457994, 556097.6797854052 4309013.775631313))",0.1686711311340332,0.9304105639457703,0.5555755512888039,23258,2021,MOH2,PHB47/PHZ51,1,-1,561
25,13,2021_MOH2_ALL,361,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,361,"POLYGON ((556096.1376557414 4309013.895574117, 556095.6063494468 4309007.82277172, 556094.0881499479 4309007.955598405, 556094.6194562411 4309014.028400804, 556096.1376557414 4309013.895574117))",0.19573092460632324,0.917853057384491,0.5865661720832975,23254,2021,MOH2,LH195/MO17,1,-1,562
26,13,2021_MOH2_ALL,362,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,362,"POLYGON ((556094.5613019802 4309014.0484660845, 556094.029995644 4309007.975663691, 556092.511796151 4309008.108490389, 556093.0431024858 4309014.181292782, 556094.5613019802 4309014.0484660845))",0.17945842444896698,0.9385237693786621,0.5804620819806939,23257,2021,MOH2,B73/PHN82,1,-1,563
27,13,2021_MOH2_ALL,363,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,363,"POLYGON ((556092.9403572199 4309014.205259256, 556092.4090508083 4309008.132456871, 556090.8908513198 4309008.2652835855, 556091.4221577332 4309014.338085971, 556092.9403572199 4309014.205259256))",0.14656084775924683,0.9159849286079407,0.5597265289050741,23255,2021,MOH2,LH195/PHZ51,1,-1,564
28,13,2021_MOH2_ALL,364,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,364,"POLYGON ((556091.441481858 4309014.216575766, 556090.9101754489 4309008.143773379, 556089.3919759364 4309008.276600093, 556089.9232823465 4309014.349402481, 556091.441481858 4309014.216575766))",0.1582980751991272,0.9178277254104614,0.5363638317998108,23258,2021,MOH2,LH145/LH82,1,-1,565
28,14,2021_MOH2_ALL,365,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,365,"POLYGON ((556090.9119743374 4309007.871564211, 556090.3806679064 4309001.79876183, 556088.862468343 4309001.931588541, 556089.3937747728 4309008.004390924, 556090.9119743374 4309007.871564211))",0.18483343720436096,0.9270119071006775,0.5627831808702756,23257,2021,MOH2,LH244/MO17,1,-1,566
27,14,2021_MOH2_ALL,366,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,366,"POLYGON ((556092.3842825033 4309007.727775022, 556091.8529760359 4309001.654972644, 556090.3347764693 4309001.787799366, 556090.8660829376 4309007.860601744, 556092.3842825033 4309007.727775022))",0.20286542177200317,0.9303695559501648,0.6004297563725596,23254,2021,MOH2,LH244/PHK76,1,-1,567
26,14,2021_MOH2_ALL,367,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,367,"POLYGON ((556094.0475725711 4309007.8566067275, 556093.5162662385 4309001.783804334, 556091.9980667215 4309001.91663103, 556092.5293730538 4309007.989433423, 556094.0475725711 4309007.8566067275))",0.17103685438632965,0.9242071509361267,0.5933954895452591,23255,2021,MOH2,PHG29/PHG47,1,-1,568
25,14,2021_MOH2_ALL,368,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,368,"POLYGON ((556095.5509084234 4309007.725080437, 556095.0196020792 4309001.652278046, 556093.501402563 4309001.785104741, 556094.0327089068 4309007.857907134, 556095.5509084234 4309007.725080437))",0.17871375381946564,0.9397604465484619,0.5938569486471815,23257,2021,MOH2,PHB47/PHK76,1,-1,569
24,14,2021_MOH2_ALL,369,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,369,"POLYGON ((556097.1535753334 4309007.523764515, 556096.6222690479 4309001.450962119, 556095.1040695158 4309001.583788801, 556095.6353758011 4309007.656591198, 556097.1535753334 4309007.523764515))",0.17575682699680328,0.9289980530738831,0.6282708019780693,23255,2021,MOH2,PHRE1/PHTD5,1,-1,570
23,14,2021_MOH2_ALL,370,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,370,"POLYGON ((556098.6556806767 4309007.350982263, 556098.1243743751 4309001.278179867, 556096.6061748358 4309001.41100655, 556097.1374811372 4309007.483808945, 556098.6556806767 4309007.350982263))",0.17393390834331512,0.939518928527832,0.6296079640131155,23255,2021,MOH2,W10004_0206/PHK76,2,5,298
22,14,2021_MOH2_ALL,371,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,371,"POLYGON ((556100.2327755732 4309007.377754801, 556099.7014693302 4309001.304952399, 556098.1832698206 4309001.437779072, 556098.7145760632 4309007.510581473, 556100.2327755732 4309007.377754801))",0.16761717200279236,0.9472581148147583,0.6452824002407981,23256,2021,MOH2,W10004_0823/PHK76,2,5,299
21,14,2021_MOH2_ALL,372,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,372,"POLYGON ((556101.7470738733 4309007.200337122, 556101.2157676222 4309001.127534721, 556099.6975681054 4309001.260361394, 556100.2288743551 4309007.333163795, 556101.7470738733 4309007.200337122))",0.1721203327178955,0.9318023324012756,0.5794628494694462,23254,2021,MOH2,W10004_0938/PHK76,2,5,300
20,14,2021_MOH2_ALL,373,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,373,"POLYGON ((556103.400106926 4309007.040736721, 556102.868800778 4309000.967934311, 556101.3506012512 4309001.100760958, 556101.8819074011 4309007.1735633705, 556103.400106926 4309007.040736721))",0.15131588280200958,0.9371282458305359,0.6017632544099626,23257,2021,MOH2,W10004_0127/PHK76,2,6,301
