"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"118",118,1.29156494140625,118,0.76471881181901,0.493310819169889,18585.4427332287,-0.973364804505376,-0.970506378472538,-Inf,95.5786414092344,0.259601460398377,-0.999575077582928,-44814.7143340095,-0.975597390837544,-0.973364804505376,-73892.739418526,-0.970506378472538,-0.999480478483794,-0.999786705610254,-0.979870072359376,0.452729895920226,0.627111878408108,0.540560128199566,0.0123742095944095,-20697.1607746547,0.0884699050878766,0.0139144441537093,"TX714/TX779",21,6
"119",119,1.18939178466798,119,0.727446855276792,0.25278455347547,19864.2130223068,-0.975431825954346,-0.972851827593386,-Inf,102.39972375257,0.235563791623254,-0.999639673072693,-47944.8979611056,-0.977479966422503,-0.975431825954346,-78970.0537269859,-0.972851827593386,-0.999560355748124,-0.99981913001296,-0.981443360172436,0.453263127791598,0.62838283229905,0.540551325599214,0.0114067479616711,-22087.9684042002,0.0878702471676074,0.0128055152447482,"W10004_0661/PHK76",20,6
"120",120,1.0969090270996,120,0.750785077251602,0.31707218751593,18059.2155743749,-0.973748103874016,-0.970340380635748,-Inf,94.6534572888422,0.276335853091395,-0.999598380049364,-43447.7774694262,-0.976334201941423,-0.973748103874016,-70942.3816745061,-0.970340380635748,-0.999489384925706,-0.999798402534583,-0.9801663840511,0.443160052509778,0.613812868197389,0.550228742173922,0.0119903941272897,-19566.1458607714,0.107817953780119,0.0138158954367739,"REDEAR/LH195",19,6
"121",121,1.06208847045897,121,0.679404653499545,0.189087704611215,19979.2198204075,-0.975880738264764,-0.972826062780352,7.72701764950991,104.462140495352,0.228747297585524,-0.999655393541551,-48134.6448624368,-0.978196375482537,-0.975880738264764,-78689.1635130077,-0.972826062780352,-0.999564433150067,-0.999827021071837,-0.98178619306744,0.444946588594127,0.616853955054257,0.548982142428353,0.0110379898985518,-21751.799036122,0.104705119506094,0.0126658052676525,"W10004_0756/PHK76",18,6
"122",122,0.939956665039062,122,0.617471581988319,0.220513090842909,20058.5389360958,-0.975780520373998,-0.972709181601262,7.3101703362359,104.646007605611,0.222429899327709,-0.999651764889293,-48348.6251465004,-0.978119477336552,-0.975780520373998,-79137.0756363977,-0.972709181601262,-0.999558510560731,-0.999825199630704,-0.981709755355358,0.445477357659741,0.617571552508756,0.548425894125379,0.0110773560044871,-21918.8932070695,0.103624096851924,0.0127201423194581,"W10004_0814/PHK76",17,6
"123",123,0.874367523193371,123,0.720494943784938,0.117242623057219,22586.9688747764,-0.97725560948156,-0.97481726992921,10.13496443679,115.807678118003,0.189327322521928,-0.999679119548444,-54622.2343440068,-0.979191864364401,-0.97725560948156,-90209.0213374894,-0.97481726992921,-0.999605179765163,-0.999838930596866,-0.98282550343262,0.454616478178269,0.63073823726045,0.539658689632605,0.0105335904333661,-25346.2764239161,0.0855924518518024,0.0118570260154544,"W10004_0006/PHK76",16,6
"124",124,1.55770874023438,124,0.809438583270535,0.656820146822662,19427.4001741546,-0.973629484616784,-0.970065006495836,7.58208736465817,101.251034695315,0.289028598323796,-0.999573843409836,-46799.7714258982,-0.976326173237896,-0.973629484616784,-76631.8320359281,-0.970065006495836,-0.999453473816872,-0.999786086103761,-0.980068946884757,0.442855445441845,0.613353939246835,0.550500870186408,0.0120020782941595,-21235.7575785928,0.108429496418637,0.0139170589069492,"W10004_0119/PHK76",15,6
"125",125,1.26046783447265,125,0.805683780813314,0.293643396391465,15419.3458952627,-0.970003524997356,-0.965237037330627,5.80110797851529,82.7295033551158,0.367358653819051,-0.999482123310345,-36859.5128432241,-0.973426906756326,-0.970003524997356,-59387.3981259615,-0.965237037330627,-0.999316894897285,-0.999740046210683,-0.977317501037616,0.429751107897939,0.594090718069653,0.5626880591146,0.0134829459040238,-16018.4894876696,0.133951692898057,0.0159869589138202,"W10004_0178/PHK76",14,6
"126",126,1.53740081787109,126,0.804508917357448,0.448913246079152,16707.1240997685,-0.971861568026066,-0.968286245675187,-Inf,87.7079203232732,0.313917171809334,-0.999541643626944,-40139.2349605406,-0.974578803338004,-0.971861568026066,-65481.4363498889,-0.968286245675187,-0.99942305375145,-0.999769923075485,-0.97873108012725,0.44282286297811,0.61286236821177,0.550087497064307,0.0128919795668153,-18028.7152781059,0.10805195191582,0.0148094254057439,"W10004_0922/PHK76",13,6
"127",127,1.15603637695312,127,0.745415148850647,0.291560925021953,18416.9531999377,-0.973922867306174,-0.970619283439112,-Inf,95.9845445911345,0.269920337235669,-0.999599321728178,-44318.3404305542,-0.976402985085359,-0.973922867306174,-72556.5346142952,-0.970619283439112,-0.999494508506697,-0.999798875220419,-0.980297785740313,0.445127699853564,0.616611375041761,0.548304895393207,0.0119572570940862,-20097.2815598149,0.103898442907699,0.013710930792805,"W10004_0974/PHK76",12,6
"128",128,0.896026611328125,128,0.724418349084744,0.200823575547598,21994.8363065721,-0.977759237911152,-0.975211979255705,-Inf,112.86075612142,0.194750610566404,-0.999702798231806,-53128.2965840008,-0.979697403685415,-0.977759237911152,-87675.6218662549,-0.975211979255705,-0.999628005706119,-0.999850816367338,-0.983211962189806,0.453360999054662,0.629109386073129,0.54104298834194,0.0102701819309168,-24603.8037730387,0.0882412546895735,0.0116189873482635,"W10004_0702/PHK76",11,6
