"","PlotID","Red","Green","Blue","RedEdge","NIR","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"125",125,26309.1562573429,31492.3025988063,31489.5535504488,32458.09008882,25560.0615160487,30285.5838673506,0.0327384620104385,0.102038768192414,Inf,1.0646380618165,-0.032141554438433,"W10004_0178/PHK76",14,6
"126",126,24076.2282860095,29652.3151911815,32478.1078194971,30926.3792136214,22388.5225136558,29355.8252811605,0.0139478410814626,0.115595237617365,3.5008494513909,1.15857838891347,-0.0543058453275509,"W10004_0922/PHK76",13,6
"127",127,26567.3587608906,32048.4922555663,32162.361713456,32390.8509196515,26046.4851887706,30833.4906012454,0.0334171052064649,0.106905915998039,3.01464964309541,1.06917943492219,-0.0294672353843593,"W10004_0974/PHK76",12,6
"128",128,27975.1703585508,33195.7043363995,30897.3980195232,32847.3648864276,28972.2895626056,31138.0390311558,0.0514417417157043,0.0954055514053056,Inf,0.982973481001595,0.00317142688505283,"W10004_0702/PHK76",11,6
"129",129,27927.3019422623,33734.0822208299,33142.3088823558,33611.5327485662,28277.9868427394,32110.3127026638,0.0436369452452094,0.102147521380203,Inf,1.02223611373779,-0.0095127361784774,"W10004_0010/PHK76",10,6
"130",130,27126.7842202017,32514.4040840662,32322.9741640582,32892.0667262881,27498.1978933771,31223.6551698543,0.0349676721206879,0.102899484763616,Inf,1.05777772396496,-0.0107466899108217,"W10004_0212/PHK76",9,6
"131",131,26842.3963810336,32367.1376533561,31137.9471365639,34330.9522050116,26811.9593576808,30648.1160237632,0.0468401575863299,0.107144933053453,1.97766559594082,1.0163520124076,-0.017982519335484,"W10004_0896/PHK76",8,6
"132",132,26355.1908013937,30791.2213240418,29545.8412078978,33243.3659465738,25756.9608826945,29362.1326759137,0.0404406828137139,0.0893395006839381,Inf,1.01479077213982,-0.0283673371728122,"W10004_0203/PHK76",7,6
"133",133,24839.0844912281,29598.4260116959,29354.7211695906,31971.1561637427,24115.4892631579,28382.0108930377,0.0372026053952907,0.0975863282851377,1.43558032920947,1.0393173417396,-0.0302802595285739,"W10004_0346/PHK76",6,6
"134",134,23765.8429331927,29277.2966284591,30335.6088916599,31742.5415567599,22688.2773008489,28303.5518140491,0.0324820553246785,0.114297521940497,2.4051739892359,1.08331405217152,-0.0376427192255166,"W10004_0787/PHK76",5,6
"135",135,22884.8415096246,28497.6494720356,31102.41863285,31402.4010508766,21660.3410296569,28091.6072662874,0.0195056513869579,0.119121675922074,2.96495819241049,1.1427504025166,-0.0439805341743576,"W10004_0116/PHK76",4,6
"136",136,23097.2562236499,28436.3910359366,30688.8224754065,31784.7111021883,21944.1920297129,27952.3599498177,0.0197892597594914,0.111930798347545,Inf,1.1308051112717,-0.042911163504615,"W10004_0396/PHK76",3,6
"137",137,24194.5189130843,30268.9671954196,31784.2739346724,33663.4461235217,22581.3452693824,29283.9772990724,0.0324324372252588,0.11777336036344,1.20544165203127,1.08671719131008,-0.0483885510088395,"W10004_0637/PHK76",2,6
"138",138,24281.9437032962,30349.746068858,31678.1748498602,32769.0284692615,22518.3315454087,29322.2068135774,0.0342116152274508,0.121437475105991,Inf,1.08577146200804,-0.0529255453460442,"W10004_0745/PHK76",1,6
"139",139,24768.9876503535,29742.4296207878,30171.6281333211,31636.010237811,23406.2455697365,28644.7000338464,0.0339559822614937,0.100014334192767,1.68811772921636,1.05226381193235,-0.0421005917073329,"W10004_0505/PHK76",1,7
"140",140,24559.8132918845,28785.6883330978,30274.8082991852,30670.7835711931,23199.8984032782,28278.5141649393,0.0184948278550311,0.0867381086552773,1.99141367968941,1.09094454326594,-0.0405744555545684,"W10004_0097/PHK76",2,7
"141",141,25287.8919430225,28395.948864901,31179.5776207434,32513.8497663031,23737.7512797685,28689.4184193193,-0.00467233922085422,0.064726331678012,1.15964870455471,1.14770130698164,-0.0423100450395151,"W10004_0467/PHK76",3,7
"142",142,25003.0504595316,28197.4370589979,30801.7919359621,32841.6498072932,23529.8017195375,28389.1086472974,-0.000169862864552279,0.0674750210402446,1.76266746135137,1.13224960711351,-0.0418635770979515,"W10004_0807/PHK76",4,7
"143",143,23903.8935247404,28296.2941967013,32914.6204642639,33526.1613927917,21901.7450824679,28952.1522372164,-0.00870333357439416,0.0933009674044796,Inf,1.20971494358935,-0.0570457503835616,"W10004_0963/PHK76",5,7
"144",144,23422.935353911,27052.2571587951,32247.7412297013,32005.5886327011,21358.6613363084,28109.9901340889,-0.0219318606495928,0.0785349530381523,Inf,1.24387247272823,-0.0595162601105323,"W10004_0217/PHK76",6,7
"145",145,22080.1313043979,25145.0797164102,29983.8484062482,30097.1901550522,20122.9420139489,26198.5166228629,-0.0233773599867709,0.069436402717278,Inf,1.23699685066268,-0.0570871610947441,"B73/MO17",7,7
"146",146,22985.7986049107,26701.7782924107,29382.3150111607,31411.6106026786,21576.3814174107,26815.0591761565,0.00366881944236308,0.0817135519015681,1.90341831448749,1.14515478233868,-0.0454790787917465,"PHG39/PHN82",8,7
"147",147,23132.0165166026,26498.1965361014,29575.386362333,31062.7013821185,21483.8710213913,26857.9336483572,-0.00343083383284938,0.072677281452183,1.54611185138599,1.16138262379117,-0.0491251974091199,"W10004_0843/PHK76",9,7
"148",148,24080.8802518728,27167.5821843448,27656.4238953425,30901.9464227554,23205.0966236022,26670.6064250336,0.0159022972860936,0.0682118809965167,1.51047794804517,1.07399558763224,-0.0311476748438605,"W10004_0197/PHK76",10,7
"149",149,25257.8919922056,28475.2669110142,28575.805047787,30955.2149021063,24039.0330333117,27784.6037480913,0.0206389810274552,0.0670163484338822,0.763222882387206,1.05289507760997,-0.0388870521493064,"TX110/87916",11,7
"150",150,24125.2618361663,28559.8785172381,29203.4786804955,29835.678766926,23567.7947757611,27709.3033507866,0.0270701223100263,0.0945874699678337,Inf,1.07192396929067,-0.0265480520167195,"W10004_0474/PHK76",12,7
"151",151,25021.1189418712,29836.0782859095,29867.1123529699,30095.1085948558,25047.9269364049,28640.5584908266,0.0360177873857336,0.0948526717633376,1.67852265609476,1.03950194782566,-0.0117495934723343,"LH195/TX779",13,7
"152",152,27146.2025931142,32135.0828436847,30494.9328898169,31670.7206332249,27879.7671538872,30350.8009616395,0.0484359802621898,0.0923098662979623,1.41909681966433,0.988991610561904,0.000221740000692057,"W10004_0306/PHK76",14,7
"153",153,25483.5179539124,31024.9219549253,30377.5553811091,31237.0707520891,26218.2943530008,29406.7979972432,0.0452618983071992,0.105855414814191,1.41983397778666,1.02449835828504,0.00126649123649209,"W10004_0943/PHK76",15,7
"154",154,25721.1562089915,30942.4800972053,30472.9260753341,31951.6312029162,26070.8457351154,29530.89943675,0.0382471350569328,0.102995187547749,Inf,1.04744184089319,-0.00987238759646918,"W10004_0309/PHK76",16,7
"155",155,25940.5925819298,31272.511347824,30869.9482750348,32506.4733458087,25682.5269420853,29918.960688683,0.0377724851175024,0.106626800136344,Inf,1.05257932769394,-0.0234929405987954,"W10004_0427/PHK76",17,7
"156",156,26606.6605413576,32274.6951674619,32437.2672776229,33434.5932731825,25531.1757286598,31036.4020718624,0.0362668931672236,0.106382456323405,1.81975021508447,1.05788012700859,-0.0368020944635858,"W10004_0819/PHK76",18,7
"157",157,26740.920356627,32503.6699706131,32947.7463764507,33630.2324052398,25815.7509090003,31381.0074258719,0.0321355184860814,0.11014621830034,3.16916768538217,1.08110803090332,-0.0375709661855816,"W10004_0192/PHK76",19,7
"158",158,26428.3599826305,31452.1600887774,31434.4187976455,32905.7058766766,25960.6377014378,30327.3566305875,0.0310570332481506,0.0993548900722173,Inf,1.06777985289934,-0.0293916238748359,"W10004_0996/PHK76",20,7
"159",159,24177.4794027045,28401.851668146,30456.0579543675,30791.8375189265,23751.2948363181,28197.9921421643,0.00793163686244969,0.0907298915668651,Inf,1.14401630290641,-0.0265982212427146,"W10004_0783/PHK76",21,7
"160",160,25861.4121405751,30929.8445841492,33196.5311243945,33479.6600020612,25338.2031330516,30595.4443018469,0.0143727197151895,0.0992396709178662,2.98190420345598,1.12933082353875,-0.0307883480748238,"W10004_0840/PHK76",22,7
"161",161,25988.6395379091,30248.6073788833,31073.6243950669,32245.7920591143,26311.7448092834,29613.0451952007,0.0180156744640502,0.0883235009224956,2.0199140154419,1.10064364199819,-0.0146752135013118,"W10004_0848/PHK76",23,7
"162",162,24907.7817804308,30225.4364910459,33399.7355307553,32683.4156760965,24157.8741240592,30156.5254422667,0.00956906250760292,0.105714437386526,2.82327870317583,1.16229283087403,-0.0355312193330856,"W10004_0707/PHK76",23,8
"163",163,24108.9052079219,28905.0789369746,31320.9202166676,32315.1659989844,23574.6843649495,28643.551868814,0.0123812672154147,0.0975805380261067,2.39002557937898,1.14057450883799,-0.0277191584590467,"W10004_0935/PHK76",22,8
"164",164,24686.2608300515,29980.2859739473,33523.4739977784,35563.2887508836,23466.2576491972,29999.9405871183,0.00805400471991472,0.103154349115856,1.74844878683438,1.16179909746694,-0.044017429439598,"W10004_0073/PHK76",21,8
"165",165,24639.4514133333,28978.3814933333,32453.5705066667,34796.6614933333,23265.57024,29203.4614112115,0.000916804850818296,0.0883233272090969,1.81762604985741,1.16529548953925,-0.0440337860678761,"W10004_0914/PHK76",20,8
"166",166,24779.9925996406,29057.1613278359,31735.7161433555,34633.1343165239,23534.1276562004,29016.3952935595,0.00829856195479488,0.0884321596322894,1.41245859575863,1.13311399199829,-0.0407082277207743,"B37/MO17",19,8
"167",167,23601.641726007,29586.6687745775,34603.4339462217,35429.1102667659,20578.8787862685,29931.7057763871,0.00371143730055666,0.114867748693521,Inf,1.19221021367381,-0.0746456360636788,"W10004_0913/PHK76",18,8
"168",168,23897.2861915367,28204.877740007,31692.946606494,33256.2152737077,22414.0355175243,28464.382837387,0.00224879980386268,0.0909202764635217,2.63283134540667,1.1624987435639,-0.0447933443035992,"W10004_0045/PHK76",17,8
"169",169,24069.1402159778,28461.2720076893,32900.9305704755,32827.8332673715,22704.6777294058,29003.6620549979,-0.00636561086292644,0.0906231465860932,2.16812558524945,1.1955849770455,-0.0443259644416279,"TX777/LH195",16,8
"170",170,22659.6910588953,26757.0668904486,32436.5701556302,31349.1793713763,20361.5040585902,27851.0113422909,-0.0186421617921857,0.0873616437589803,2.33393854241321,1.24223387284708,-0.0612814084712512,"W10004_0953/PHK76",15,8
"171",171,23209.4530065999,26686.8428868247,32627.366841848,31404.5111830848,20641.1154363236,28047.7352248438,-0.0274246071808867,0.0752078904483542,Inf,1.26187803949085,-0.0673847209830132,"F42/OH43",14,8
"172",172,24229.5899089315,29033.9559364217,34318.7144634878,34269.2259177555,21755.5350415747,29833.8354080081,-0.0101878894522348,0.0961550835456074,Inf,1.22182975196419,-0.0702036978134536,"W10004_0115/PHK76",13,8
"173",173,23004.0422979472,26919.979936915,31515.6650292156,31236.3922126273,21316.4639329852,27653.5642413464,-0.0133309466676829,0.0834974963914608,1.83128011125013,1.21643569637675,-0.0524550309638037,"W10004_0806/PHK76",12,8
"174",174,23833.9273196148,28069.6211778327,30999.812904584,31538.4004526078,23004.5674964476,28121.3617021305,0.00316175438808251,0.088732904015943,Inf,1.16128942242478,-0.0363073421126601,"TX779/LH195",11,8
"175",175,26846.9096062992,31358.2081364829,31691.8612598425,33383.4028871391,27163.3523884514,30502.7407623231,0.0226359116584066,0.0904979603953713,1.89900184389663,1.08633875259162,-0.0176674578062073,"W10004_0224/PHK76",10,8
"176",176,25983.0908666321,30248.1513751946,31922.1284379865,32042.7037882719,26051.9588998443,29904.7784386789,0.0112564678356989,0.0874426849688212,2.11048410161383,1.12599778341537,-0.0180318989843287,"W10004_0068/PHK76",9,8
"177",177,26256.1920065443,30146.5736239336,32175.5946009115,32382.9637139184,26126.135678392,30039.3146013805,0.0060838398864177,0.0787882441098748,Inf,1.13350311195457,-0.0191184804451618,"W10004_0403/PHK76",8,8
"178",178,24041.5876411508,27829.2087045338,31773.4207002213,30315.5680644612,23340.4677410203,28391.6017770769,-0.0101296024042011,0.0802893551369111,1.38727275821842,1.20201133147395,-0.0298735155370238,"PHW52/PHN82",7,8
"179",179,25277.9348617956,29880.6708806514,31987.536908078,31732.2699271481,24539.5028926505,29589.7957671474,0.0133322182820462,0.0927746480154889,2.03787909439672,1.12644671787984,-0.0319781431292033,"W10004_1063/PHK76",6,8
"180",180,27078.1319505509,32103.864428697,31400.7881342782,32961.2306936326,26618.3141778307,30755.3839652158,0.0359581003346455,0.0984773017075029,Inf,1.04712059795441,-0.0273577135133095,"W10004_0965/PHK76",5,8
"181",181,25572.6178466077,30193.8852507375,30534.6149950836,31499.1262045231,25307.1695181908,29290.5189824352,0.0249160832890823,0.0950852397242121,Inf,1.08776541586916,-0.0219408686408763,"W10004_0760/PHK76",4,8
"182",182,24015.0450676251,29254.6718055424,30068.3917052871,31210.1601248463,23500.405655916,28290.650429851,0.0291082274214704,0.109236316323618,Inf,1.09164974722807,-0.0263496816987796,"W10004_0154/PHK76",3,8
"183",183,23623.0131198244,29219.3754863813,31138.1948019555,31258.3129302604,22883.604160431,28576.4012595569,0.0237796321903868,0.115264030057996,3.9900543260892,1.12106019390455,-0.0322923191075546,"W10004_0729/PHK76",2,8
"184",184,24655.6010483113,29935.0582010582,30966.3724472136,31269.0008900757,24363.4026108886,29038.2226524817,0.0289712859506598,0.105306192440228,2.22694676874449,1.08666864563711,-0.0211987609644755,"W10004_0795/PHK76",1,8
"185",185,24478.1503474416,29963.9327955683,31482.3023470528,30311.6798678264,24444.9410078235,29174.2554804362,0.0260446468601768,0.111512537167683,2.21750232090009,1.1033705286946,-0.014044379834141,"W10004_0092/PHK76",1,9
"186",186,23402.9443973893,28880.7638881969,31806.5989736436,29474.8899905336,22520.6060485277,28551.0522475313,0.0162017843747959,0.111964628320763,Inf,1.14285676599816,-0.0300939786365831,"W10004_0381/PHK76",2,9
"187",187,24098.528102366,29006.7346692419,30467.8994688556,30593.2343795268,23347.7837276678,28322.3966336679,0.0241195418536836,0.101979304233288,Inf,1.09384721638498,-0.0297528374550882,"W10004_0837/PHK76",3,9
"188",188,24260.4490497155,27796.0498228283,30862.3962740256,31152.056480189,22647.5483732417,28104.7126636124,-0.0009422832135063,0.0746039958219578,Inf,1.15164787930744,-0.0470801408358343,"W10004_0830/PHK76",4,9
"189",189,22499.9547229611,25657.5966381799,29403.5207425434,30470.3923821382,21071.1088912785,26295.3890521087,-0.0121157162963214,0.0724016982662362,Inf,1.1925830850696,-0.0442829534566024,"W10004_0800/PHK76",5,9
"190",190,22565.8505500063,26174.6896573524,31187.3021241623,31559.752433936,20993.9354532811,27156.9039468624,-0.0192613611340825,0.080630201464284,2.26459743146698,1.23467746664342,-0.0476672101888723,"W10004_0650/PHK76",6,9
"191",191,23411.008241206,26067.1490117253,30358.4109882747,31561.4613065327,22992.0010050251,27005.9258600501,-0.0229010687637026,0.059826143089378,Inf,1.21731691901807,-0.0196595273436196,"W10004_0095/PHK76",7,9
"192",192,22436.36468039,25642.5867822319,30938.3724088118,30847.3118815457,21258.1550740339,26824.0617952253,-0.0265561519268387,0.0735511798814917,Inf,1.25359435509889,-0.0386602207769307,"PHW52/PHM49",8,9
"193",193,21846.8248241141,25087.2023494481,31918.1964758278,30336.5512812238,20344.2462402375,26810.7600036517,-0.0412325863802579,0.0745923245607803,Inf,1.31747798063036,-0.0461034074857498,"W10004_0754/PHK76",9,9
"194",194,23151.2658990857,25987.2946833728,30819.1065357264,31958.1909244836,22179.7086352861,27053.660718349,-0.0248841630999132,0.0637882473277012,1.57869721229629,1.22820033614503,-0.0317866313301666,"W10004_0292/PHK76",10,9
"195",195,24271.1399947444,27526.4422546315,32633.0122848509,33761.715280515,22765.6520825122,28578.0667119294,-0.020938090648251,0.0690758158856113,Inf,1.2182151519392,-0.0430226383713185,"W10004_0727/PHK76",11,9
"196",196,24331.3999025138,28311.1700438688,34518.731077223,34859.9922011002,22661.2947566325,29607.3586485413,-0.0241461954230023,0.0816992894211119,2.78147564261374,1.25188355047709,-0.0461221682697676,"W10004_0930/PHK76",12,9
"197",197,27218.4543458914,30585.0632453278,33953.8203500445,36741.1297537823,26739.2746959359,30997.0073787517,-0.00740528296715335,0.0667113869279966,1.42442115501218,1.15966017756381,-0.0223050290619889,"W10004_1002/PHK76",13,9
"198",198,25389.240055365,29077.9537822712,32067.5626767768,35418.63110068,25349.1760245532,29243.5531389233,0.000683568243921886,0.0769198151728527,Inf,1.1415349125389,-0.0133759588218295,"W10004_0194/PHK76",14,9
"199",199,24239.1958707681,27935.6294401142,32165.9878622003,34386.6631165586,23996.6424703992,28555.9686202452,-0.0114812788283539,0.0783309418457523,1.46773637370588,1.1969398265617,-0.0178278288761313,"W10004_0383/PHK76",15,9
"200",200,23485.7759293114,26210.5124923827,30688.4329677026,31599.8406459476,23509.1378427788,27200.5103142551,-0.0249815592562429,0.0611126924353924,1.28506808811687,1.22765141316746,-0.0123100095023311,"W10004_0106/PHK76",16,9
"201",201,22436.9614529281,25556.8187546331,31189.4567580924,30816.8039906103,21705.0580677045,26876.9927905438,-0.0313113599746088,0.070491551655876,1.62915677630939,1.27005705746188,-0.0287517910415466,"W10004_0148/PHK76",17,9
"202",202,23362.2392203898,26988.5738530735,32609.9105847076,32445.8630884558,22303.0563118441,28209.6522375153,-0.0257770555611233,0.0786136694255404,Inf,1.26018208890702,-0.0369471196517514,"W10004_0380/PHK76",18,9
"203",203,23520.1457112413,26424.1818060735,30849.9844166223,31678.4475226425,22473.0022642515,27431.2606006833,-0.0206613116386336,0.0639254376378645,2.38864712371126,1.21676775133901,-0.0354915058767006,"W10004_0916/PHK76",19,9
"204",204,23188.4501561756,26528.7841600932,29556.9644237387,31340.3801154111,22092.6615490497,26872.4628677874,-0.00345995941897056,0.0743799036702935,1.64751760774537,1.16060102494822,-0.0369342848239407,"W10004_0704/PHK76",20,9
"205",205,24134.4696472305,28232.1221405867,29558.7284664687,30873.0671147934,23617.20181335,27747.7213601388,0.017359464594494,0.0879225186834935,1.37014100009905,1.10072150842384,-0.0240023022859263,"W10004_0877/PHK76",21,9
"206",206,25618.3587675765,30431.1237076096,30434.1195719603,30990.6623759305,25803.3530293631,29284.092942569,0.0324584833045979,0.0953126333856619,1.48068824125364,1.05661119909836,-0.00985801085441048,"W10004_0751/PHK76",22,9
"207",207,27057.7445392022,32034.6380192572,31838.0463823934,31734.2101237964,27304.4878679505,30833.8176770273,0.0326888859891761,0.0951764021344216,Inf,1.05559890071807,-0.0106087296941877,"W10004_1037/PHK76",23,9
"208",208,26518.467454475,33069.9212030221,33538.5515788454,33240.6898973266,25732.3740313832,31687.2210072795,0.0408704067803848,0.11983086634772,1.64388572315275,1.05981011574598,-0.0313259004223856,"B73/PHM49",23,10
"209",209,25422.8949903206,30757.0342320223,30062.0205392134,32177.6299164266,25560.8748288399,29242.4253670196,0.0427820193253003,0.106428281887458,1.60187183709813,1.03533659152085,-0.0139384314887096,"W10004_0713/PHK76",22,10
"210",210,25908.5854045,31550.0152564625,30005.9064692834,34109.294897913,26416.3316582915,29656.6308234954,0.0508974326631825,0.110343455972009,1.04616120117435,1.00967754206732,-0.00858345425155377,"W10004_0868/PHK76",21,10
"211",211,26804.8952804476,31937.0963993688,30158.4292067135,34115.7874049634,27287.5727537895,30138.9352554328,0.0468540295142965,0.101082411569954,1.39034199558222,1.01181029056209,-0.00864747967865317,"W10004_0055/PHK76",20,10
"212",212,25676.1701382654,31295.6810468666,30945.6286586461,33225.1467498653,25439.1251571198,29822.4012477934,0.0408324339503294,0.110624754808299,Inf,1.04737693307434,-0.021231072315723,"W10004_0031/PHK76",19,10
"213",213,25098.4023956959,30036.2341386661,30208.7087605319,31686.6052685007,25017.1667343417,28983.1714190714,0.0310482218467212,0.101402410222081,Inf,1.0713784692201,-0.0177824581872482,"W10004_0794/PHK76",18,10
"214",214,24704.0511086805,28953.711295615,30187.4433727752,30757.9639057373,24441.3785423088,28383.636270976,0.0171896250854853,0.0885803376128662,1.6237808764612,1.10439172768692,-0.0201771154536116,"B73/TX779",17,10
"215",215,24140.1897737934,28545.7878140311,31513.3621390597,30867.1073699573,23047.2558115292,28567.9978422005,0.00603338036911041,0.0909074506751967,Inf,1.1499073701155,-0.0373250622105566,"W10004_1020/PHK76",16,10
"216",216,25527.4111183912,29782.994707928,30856.1275137342,31661.0832115317,25845.9965727534,29146.5395339645,0.0182275457065271,0.0870231279035293,1.44351535952142,1.09582902124066,-0.0101248145660336,"PB80/TX779",15,10
"217",217,25448.899435427,30511.1400342777,32509.0138622845,32395.314144571,25133.6276338341,30091.5493349407,0.016244443067738,0.100534076936032,Inf,1.12741667293304,-0.025379723156732,"W10004_0140/PHK76",14,10
"218",218,23842.2623011469,28648.3081761006,30801.3785740711,31330.111410602,23774.0871518419,28301.3656105209,0.0152937497190544,0.100956487900367,2.27055268352847,1.13301433671613,-0.0196891444058331,"W10004_0242/PHK76",13,10
"219",219,22372.8973813178,27714.8486213554,31603.7287263007,31962.9200039602,21467.7386763032,27805.7788082199,0.00603334440900515,0.112575311020621,Inf,1.18473762938647,-0.0359275404148419,"W10004_0685/PHK76",12,10
"220",220,23861.2071803312,28012.5996811028,31077.847906594,33066.6238555704,23244.0894455303,28142.8795526109,0.00242789668742403,0.0881247975636137,1.88040030930502,1.1601598023719,-0.029859740573275,"W10004_0646/PHK76",11,10
"221",221,22719.4155885472,26849.1667020148,31223.8581124072,32113.8982502651,21130.6330328738,27458.4793152053,-0.00867614282086007,0.0903732476841785,2.24948381290517,1.20713798762349,-0.0484493303701159,"W10004_0070/PHK76",10,10
"222",222,23763.3731022189,27042.514721249,31345.7557932264,32258.9111193067,22265.9668695064,27837.5557600723,-0.01601653045819,0.0713919061770373,1.43851405112559,1.2073000270601,-0.0440652389547754,"W10004_0982/PHK76",9,10
"223",223,24512.6275178794,27219.2471622597,29619.6523194016,32152.0866741027,23523.3350173873,27494.4848488968,-0.00287838684807288,0.0580215933103438,0.995236706635728,1.13147456141786,-0.031045257489793,"W10004_0815/PHK76",8,10
"224",224,24643.5080854914,29294.784744996,33317.0438199706,34780.7604319801,23102.0934637566,29654.684923041,0.00108516510666622,0.0917857621334218,Inf,1.17000511914468,-0.0470097191897786,"W10004_0928/PHK76",7,10
"225",225,25671.4582636857,29374.6233806937,30860.2748119515,34379.1903990807,25736.2814458838,29046.1553120933,0.0147876673039007,0.0740230964532193,1.03049055814491,1.08494715806964,-0.0136762839596769,"W10004_0644/PHK76",6,10
"226",226,22851.481184827,26616.3755982066,30009.3174147398,31288.7398115964,21294.3285980555,26943.3307548145,-0.00198256071435783,0.0831302833739948,Inf,1.16809191951488,-0.0445885579283425,"W10004_0149/PHK76",5,10
"227",227,24352.6231020366,28323.9722754832,31444.4575840804,33275.1456184899,22131.2341296575,28510.7197057057,0.00300626653338851,0.0821512549983142,1.17402364118995,1.14610426570827,-0.0588336485573896,"2369/LH123HT",4,10
"228",228,23942.9457978379,27949.0168385393,29717.8255866089,33029.5969212375,22580.4871220047,27628.6508537811,0.0141517957980361,0.0845444538304304,2.4174884263807,1.1065872442562,-0.0433979045155117,"W10004_0712/PHK76",3,10
"229",229,23012.9196785144,27809.817192492,31022.089057508,32916.9220746805,21981.4098442492,27829.6945930206,0.00636041262785961,0.103496541729046,Inf,1.16878507220491,-0.0388087597004711,"B14A/OH43",2,10
"230",230,22980.4774587985,27760.6626794258,29119.5592769803,31810.3843168527,22221.0226475279,27082.4292928209,0.0245130607862193,0.101734892983613,Inf,1.09989613642712,-0.0278137424538098,"W10004_1064/PHK76",1,10
"231",231,23188.2330019483,29310.1198481291,31554.2045761103,32131.4580606484,22028.8356896638,28590.8870466354,0.028108174093818,0.123884567760035,2.8503852721733,1.11824343462025,-0.0386533929435416,"W10004_0866/PHK76",1,11
"232",232,26255.0820780965,31368.3495154946,31690.3160318526,33224.8597332822,25873.4002686367,30242.5738239354,0.0312034441354287,0.0993748197603869,2.00754700632858,1.06705763883058,-0.0236982758064332,"W10004_0651/PHK76",2,11
"233",233,23527.5035237737,28767.5393253148,31405.8969178726,31379.2348712648,22342.0407348243,28353.0453350283,0.01493573031721,0.108825895243945,Inf,1.14334040542894,-0.0383898617867793,"W10004_0190/PHK76",3,11
"234",234,24848.4870868525,28945.3584435874,30064.2883366694,31808.3748474345,23558.3449689987,28344.6698813465,0.0195521881261487,0.0844358413010815,1.49460207226992,1.08542044239883,-0.0390025897744408,"W10004_0682/PHK76",4,11
"235",235,25392.7705054257,29095.7531039202,29891.3321439046,31828.4934499951,24276.6347639065,28533.5536935482,0.0151254284726047,0.0780540799746652,1.27657785023191,1.09455778462817,-0.0370540996847046,"W10004_0988/PHK76",5,11
"236",236,24689.7788735065,29224.0862886402,29413.2126872748,32132.0039825526,23950.931964726,28223.9747313357,0.030278096264432,0.0962538981395635,1.40791998208976,1.06262113170926,-0.0308228612248609,"W10004_0122/PHK76",6,11
"237",237,25391.2496669204,29809.7780738485,30459.7725542444,33176.6224781119,24659.6140559574,29004.6723260622,0.0222669805778015,0.0904473201126305,2.43367211879583,1.08794171466112,-0.0310094737432361,"W10004_0153/PHK76",7,11
"238",238,25219.3238487289,29922.113905727,29302.1577399801,33865.8742422872,24949.791821225,28520.4604407802,0.0384877600102013,0.0932492339340015,1.74203481086104,1.02834785181624,-0.0181571275173678,"W10004_0669/PHK76",8,11
"239",239,25861.3131462334,30609.9008370261,30008.4108813392,34587.2131954702,26133.9772525849,29282.0589660378,0.0344640879807836,0.0953096378634002,Inf,1.04929681347379,-0.0123972316365324,"W10004_0268/PHK76",9,11
"240",240,25353.9556200145,31019.3386028523,30052.1902828136,33297.1742325357,26759.7400048344,29263.1894315285,0.0468896661814261,0.111069790889888,Inf,1.02717073311319,0.0125511315376417,"W10004_0071/PHK76",10,11
"241",241,24684.5918259533,31454.9864086063,31550.5970608011,32178.1776006147,26089.0822207281,29744.9540810984,0.0495706810143621,0.129497753739648,2.74894261226578,1.04445136941339,0.0135455086315211,"W10004_0064/PHK76",11,11
"242",242,23198.2310636873,30265.6672568065,33012.5072491507,31301.2777166372,23589.5076319441,29393.6752745003,0.0314206044432212,0.138507228013864,4.08245002650664,1.12560294308819,-0.00272285234567494,"W10004_0771/PHK76",12,11
"243",243,24631.7518563455,30152.5717544285,30339.8998786702,31456.4334870177,25692.7996117447,28827.5849364611,0.0391971352266408,0.110628496298748,Inf,1.0540569015589,0.00771276006533018,"F42/MO17",13,11
"244",244,24445.4142549863,28856.2574794681,29664.7840731326,31764.7825576848,24427.7943879546,28041.8776521712,0.0252560498198876,0.0912561622587441,1.92877967945868,1.07489963518008,-0.0122247622132852,"W10004_0818/PHK76",14,11
"245",245,23630.7678447678,27743.7601227601,29706.4295119295,32316.7976437976,23108.6357291357,27434.4444243598,0.0139180767830163,0.0872088576026741,1.83461081746306,1.11112377989602,-0.0240216511944587,"W10004_0059/PHK76",16,11
"246",246,22410.8761214075,26628.2012892828,30765.2410958904,32104.5201181843,21708.876819769,27095.7438375787,-0.00579082709056751,0.0928842620910991,2.3255008502977,1.20011652560509,-0.0286848500801361,"B14A/MO17",17,11
"247",247,23403.1939742196,27048.5177822643,30503.9812082622,32462.0712325931,23096.8621939225,27423.3761657654,-0.00614046348484889,0.080294538911177,Inf,1.18271886018017,-0.0205057499476619,"CG119/CG108",18,11
"248",248,22639.0046247076,26128.3932596215,29631.5070167978,31303.8328194769,22142.2236338507,26525.9472109582,-0.00761268437321841,0.0773045927992891,Inf,1.18465351354542,-0.0222212132878381,"W10004_0836/PHK76",19,11
"249",249,24210.5083157778,27616.9355250028,30433.3805854308,32323.2595631445,23943.1461359352,27822.1692837563,-0.00422998435436384,0.073175319956569,1.12638447401317,1.16509166996255,-0.0192740118088229,"W10004_0476/PHK76",20,11
