"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"206",206,2054.37038369103,0.179784216515624,0.288581448844921,0.681308209147282,0.887154181669687,0.70488797726942,"W10004_0751/PHK76",22,9
"207",207,2109.43597167849,0.177118143549768,0.28734511669464,0.685656286523491,0.898187093303319,0.701989802727693,"W10004_1037/PHK76",23,9
"208",208,2119.23043619575,0.20061797434892,0.300235187839421,0.664613408577377,0.845271086072171,0.711979304886704,"B73/PHM49",23,10
"209",209,2068.30792157406,0.176560548095896,0.284415762791141,0.659951369546869,0.886184021676931,0.694829311696874,"W10004_0713/PHK76",22,10
"210",210,2178.05915873416,0.17642888412365,0.285188758448216,0.666696750009043,0.888454812501513,0.689797426025447,"W10004_0868/PHK76",21,10
"211",211,2252.14053264538,0.17070171626396,0.281664982582896,0.666014273943807,0.9053118712939,0.68338317672675,"W10004_0055/PHK76",20,10
"212",212,2152.24502021794,0.189520665169562,0.292985849717481,0.660806543790603,0.860483893249246,0.708976033191835,"W10004_0031/PHK76",19,10
"213",213,2012.26473488667,0.193344317356567,0.297438638648627,0.666942243032121,0.859053871283591,0.71640188984503,"W10004_0794/PHK76",18,10
"214",214,2035.62043832014,0.176411181790546,0.284365396043816,0.660384715591168,0.88401895924536,0.706899764017254,"B73/TX779",17,10
"215",215,2006.00047448009,0.207074271426476,0.303080746343381,0.654160091770779,0.823487474108444,0.718857715180772,"W10004_1020/PHK76",16,10
"216",216,2024.53782783167,0.202491801015614,0.304666210474585,0.675764017405715,0.838728872476357,0.721253598054772,"PB80/TX779",15,10
"217",217,2119.31904556405,0.20229510739622,0.304430535930486,0.682468942058958,0.843901512635423,0.722652375455143,"W10004_0140/PHK76",14,10
"218",218,1817.44646768543,0.224574169142018,0.316146450631037,0.661707258231794,0.78774176822897,0.750347182080835,"W10004_0242/PHK76",13,10
"219",219,1728.26444121184,0.243811734329162,0.328084735442378,0.653182113080986,0.74785317173248,0.766858121654226,"W10004_0685/PHK76",12,10
"220",220,1967.25157344068,0.203797689976608,0.301451101882115,0.662400929401749,0.82856847623276,0.729663376837155,"W10004_0646/PHK76",11,10
"221",221,2063.93616418309,0.200479838779763,0.302722825990236,0.675828845020259,0.84356067279509,0.725155890628849,"W10004_0070/PHK76",10,10
"222",222,2019.09379755338,0.194204272625535,0.295618383824543,0.654082136184054,0.845774562046572,0.724145872717334,"W10004_0982/PHK76",9,10
"223",223,2135.59195786702,0.154261861744889,0.270999991236057,0.676486035182609,0.932755800250054,0.691541158805236,"W10004_0815/PHK76",8,10
"224",224,1999.9650750527,0.226108743040305,0.314825930525563,0.657713747399927,0.786031452170638,0.737711582791114,"W10004_0928/PHK76",7,10
"225",225,2101.91395424375,0.182653328085884,0.286772881996498,0.655893693117584,0.869001081286017,0.696745213760697,"W10004_0644/PHK76",6,10
"226",226,1943.57930325847,0.180509561499133,0.287611132943888,0.661433159230673,0.873205453045786,0.707763729882304,"W10004_0149/PHK76",5,10
"227",227,2035.76372903452,0.20607662523531,0.302803857468413,0.656408034201608,0.820130630764091,0.725353148042908,"2369/LH123HT",4,10
"228",228,2076.82472945514,0.18870211023737,0.295571614753123,0.678939356299693,0.864762300845232,0.709630909873857,"W10004_0712/PHK76",3,10
"229",229,1873.09478615932,0.22598447384829,0.319058539435928,0.67049336077406,0.789871131843908,0.746739389270664,"B14A/OH43",2,10
"230",230,1872.57846248593,0.203968632182742,0.304697558278421,0.664176384133913,0.826113279811874,0.727631381137758,"W10004_1064/PHK76",1,10
"231",231,1880.29089917147,0.231777404502932,0.32323690218669,0.669587887718689,0.775839995037338,0.749790866869544,"W10004_0866/PHK76",1,11
"232",232,2374.39594892516,0.163748290798195,0.279501910484197,0.693313599775917,0.916431536762821,0.690798712064336,"W10004_0651/PHK76",2,11
"233",233,2055.35370112194,0.205014231810162,0.311319383795747,0.695821168553208,0.834995568946167,0.728036021749452,"W10004_0190/PHK76",3,11
"234",234,2266.29102523057,0.169031344221649,0.285045862418457,0.685993464962033,0.906839090621886,0.680470771648576,"W10004_0682/PHK76",4,11
"235",235,2110.12593631721,0.181051802707344,0.289312714319773,0.661977576490226,0.873493382414082,0.704408430848433,"W10004_0988/PHK76",5,11
"236",236,2157.86200548308,0.177370918808612,0.291276351003252,0.692413097118115,0.893523871172747,0.695200347173892,"W10004_0122/PHK76",6,11
"237",237,2128.30084227187,0.180316614118265,0.28732405470876,0.663367276564159,0.877978903500219,0.705833258526599,"W10004_0153/PHK76",7,11
"238",238,2208.13278692444,0.164215063690534,0.280912681710398,0.67938471235493,0.914252868640087,0.686038223388674,"W10004_0669/PHK76",8,11
"239",239,2127.02773415713,0.180703639802729,0.288671598100303,0.666887090692057,0.878542591747051,0.701877204305729,"W10004_0268/PHK76",9,11
"240",240,2203.08662768095,0.158981663471847,0.280134445644572,0.698253568462068,0.936381189458653,0.679116199145314,"W10004_0071/PHK76",10,11
"241",241,1991.21678983705,0.188861322578597,0.295460269774367,0.671102335772813,0.865362421913429,0.709966907205022,"W10004_0064/PHK76",11,11
"242",242,1950.97355566088,0.191862425811324,0.295598246959212,0.668069695374574,0.858266694323349,0.717223574182724,"W10004_0771/PHK76",12,11
"243",243,2019.61732577051,0.178519979857407,0.289073627226227,0.674170917126744,0.888734969063969,0.70057622875858,"F42/MO17",13,11
"244",244,2144.31950826186,0.158891403542288,0.273910301706177,0.675016308289306,0.92563653687977,0.683383452370347,"W10004_0818/PHK76",14,11
"245",245,2035.95963422102,0.19022809020566,0.297895906384001,0.688063088977075,0.866510671375281,0.71524948590399,"W10004_0059/PHK76",16,11
"246",246,1989.14226916342,0.208962645100994,0.313489751154985,0.70463817574519,0.83458637832255,0.742277169413598,"B14A/MO17",17,11
"247",247,2064.09323614761,0.190075487309919,0.301451626892908,0.710080266040031,0.868562291144685,0.734305056116147,"CG119/CG108",18,11
"248",248,2031.61576489758,0.184521357244749,0.297564202115431,0.70472950466129,0.877765887764986,0.729586098493405,"W10004_0836/PHK76",19,11
"249",249,2254.43753820036,0.170676168742337,0.288135546534131,0.712257385192654,0.908648150456993,0.711932703975107,"W10004_0476/PHK76",20,11
"250",250,2253.62050311525,0.196096213441374,0.304401283332324,0.707668302156272,0.863591458766421,0.720116821918778,"B37/H95",21,11
"251",251,2473.16758370998,0.159527940797427,0.281680955468239,0.70181740482026,0.934758405696106,0.68223937258571,"W10004_0802/PHK76",22,11
"252",252,2731.4156213096,0.132936969826888,0.261746329105351,0.692926659597588,0.989275623839721,0.643320598626149,"W10004_0099/PHK76",23,11
"253",253,2636.84178348295,0.151805670799592,0.272778934115094,0.692420922354716,0.949442387482974,0.668717282212968,"TX779/LH195",23,12
"254",254,2574.67723101843,0.152050997851836,0.275316474935734,0.701969843266361,0.949791362924966,0.675023343510034,"W10004_1099/PHK76",22,12
"255",255,2538.37988367982,0.151941766208008,0.278903003202108,0.720521186643189,0.953686452883408,0.677218560895171,"CG44/CGR01",21,12
"256",256,2498.12522101694,0.149832863565021,0.278511199375535,0.73155301151399,0.958961456276226,0.677908025656569,"W10004_0847/PHK76",20,12
"257",257,2401.91760005916,0.175485506696024,0.294690843181329,0.731984411978858,0.913081105806077,0.702249591904064,"W10004_0914/PHK76",19,12
"258",258,2250.19830701227,0.165358402962869,0.286188305900622,0.714719982270975,0.920889842206685,0.708224918482877,"W10004_0834/PHK76",18,12
