<Phenotype>
taxa    data
W10004_0116/PHK76    0.793279954873955
W10004_0646/PHK76    0.773427299512095
W10004_0830/PHK76    0.784260813735325
W10004_0133/PHK76    0.774847637098239
W10004_0920/PHK76    0.786623444485041
W10004_0026/PHK76    0.794987035460801
W10004_0951/PHK76    0.811761678446579
B73/MO17    0.795695195153647
CG44/CGR01    0.785482401757531
PHB47/PHZ51    0.7792856440688
LH195/MO17    0.790544248375203
B73/PHN82    0.799142310059459
LH195/PHZ51    0.781320719633592
LH145/LH82    0.767152039512243
LH244/MO17    0.774222251315277
LH244/PHK76    0.784345640211167
PHG29/PHG47    0.785797385540434
PHB47/PHK76    0.796840942866579
PHRE1/PHTD5    0.794000859180835
W10004_0206/PHK76    0.804982648392252
W10004_0823/PHK76    0.803513638131536
W10004_0938/PHK76    0.784292663655708
W10004_0127/PHK76    0.771920239802797
W10004_0705/PHK76    0.779079222651765
W10004_0394/PHK76    0.780550766413792
W10004_0727/PHK76    0.790103375850651
W10004_0299/PHK76    0.791201586590479
W10004_0626/PHK76    0.769130198283486
W10004_0253/PHK76    0.78801799766798
W10004_0842/PHK76    0.792221825870228
W10004_1081/PHK76    0.79013198943288
W10004_0086/PHK76    0.787288180578734
W10004_0997/PHK76    0.791828295606959
W10004_0220/PHK76    0.783139019941146
W10004_0042/PHK76    0.793527178877474
W10004_0751/PHK76    0.809597012810886
W10004_0238/PHK76    0.801043852905766
W10004_0138/PHK76    0.797466211491123
W10004_1117/PHK76    0.79149446533525
W10004_0106/PHK76    0.814235630991888
W10004_0150/PHK76    0.782372949979011
W10004_0395/PHK76    0.759387155350339
F42/H95    0.758246206401013
W10004_0467/PHK76    0.761509173951893
W10004_0011/PHK76    0.784888906721745
W10004_0956/PHK76    0.796790001047893
W10004_0982/PHK76    0.80940044357116
W10004_0223/PHK76    0.819225016818298
W10004_0013/PHK76    0.832210450862795
W10004_0789/PHK76    0.79950630512059
W10004_0620/PHK76    0.802196758173354
W10004_0262/PHK76    0.798331504073044
W10004_0146/PHK76    0.814068567524809
TX110/87916    0.794686641612733
W10004_0695/PHK76    0.786473610222976
W10004_0856/PHK76    0.774848922948641
W10004_1112/PHK76    0.799895725548313
W10004_1099/PHK76    0.789784970577224
W10004_0148/PHK76    0.811812087700772
W10004_0682/PHK76    0.789613653464983
W10004_0859/PHK76    0.799044668102077
W10004_0329/PHK76    0.798755412372254
REDEAR/LH195    0.819099240525455
W10004_0276/PHK76    0.820394124410009
W10004_1015/PHK76    0.805494575108437
B73/PHZ51    0.796042633246852
TX714/PHZ51    0.803422720967218
B73/PHK76    0.796120930350616
B73/PHK76    0.811568985567748
PHB47/MO17    0.793117959560943
PHB47/PHZ51    0.788980707612724
TX714/PHZ51    0.803097071556529
B73/PHN82    0.803119690746299
PHB47/MO17    0.805132167483363
B73/PHZ51    0.795333500342711
W10004_0134/PHK76    0.812904682126627
W10004_1014/PHK76    0.82007140916774
W10004_0696/PHK76    0.809377604166667
W10004_0781/PHK76    0.818620310583998
W10004_0027/PHK76    0.80340991230781
W10004_0038/PHK76    0.810677013429074
W10004_1140/PHK76    0.813633333990602
W10004_0736/PHK76    0.816774555583093
W10004_0760/PHK76    0.802158554618003
W10004_0270/PHK76    0.811643833283684
W10004_0396/PHK76    0.802366286057692
W10004_0664/PHK76    0.794879978792902
W10004_0974/PHK76    0.796863909739405
W10004_0487/PHK76    0.787799520649831
TX773/TX779    0.796264921220321
W10004_0918/PHK76    0.797633346447842
W10004_0955/PHK76    0.812212015939363
W10004_0840/PHK76    0.824388175638485
W10004_0984/PHK76    0.815599013992787
W10004_0608/PHK76    0.791672987083085
W10004_0097/PHK76    0.779038359261574
W10004_0812/PHK76    0.769749945173534
F42/OH43    0.772683108563055
W10004_0747/PHK76    0.774055868674025
W10004_0046/PHK76    0.775564363687345
W10004_1072/PHK76    0.794855657405456
W10004_0061/PHK76    0.796745954241071
W10004_0072/PHK76    0.807986514223908
W10004_0110/PHK76    0.813772685723863
W10004_0419/PHK76    0.820475658039834
W10004_0068/PHK76    0.807684602373558
B73/TX779    0.77428847955721
W10004_0242/PHK76    0.792082516734679
W10004_1037/PHK76    0.797665752879813
W10004_1123/PHK76    0.791162109375
W10004_0891/PHK76    0.795838832774827
W10004_0991/PHK76    0.795939649823532
W10004_0424/PHK76    0.806453148944692
B37/H95    0.818550406812886
W10004_0964/PHK76    0.813923756087415
W10004_0907/PHK76    0.799147287337769
W10004_0672/PHK76    0.81724634275591
W10004_0010/PHK76    0.814346963137562
W10004_0112/PHK76    0.818335489956371
W10004_0711/PHK76    0.818967453273874
W10004_0953/PHK76    0.832158179865601
LH244/MO17    0.792365215057052
LH244/PHN82    0.795785036402946
LH244/PHZ51    0.793562048907206
LH145/LH82    0.807372932566252
PHRE1/PHTD5    0.80393591350256
LH195/PHK76    0.806829718067257
PHB47/PHK76    0.799596970241901
PHG29/PHG47    0.808619195565533
LH195/PHZ51    0.798038663594976
PHJ89/PH207    0.805912636322123
W10004_0053/PHK76    0.813553175316889
W10004_0807/PHK76    0.819841561217784
W10004_0746/PHK76    0.805560872069333
W10004_0654/PHK76    0.813105054444385
W10004_0007/PHK76    0.79246715989248
W10004_0034/PHK76    0.801338957671478
W10004_0858/PHK76    0.80754925966653
W10004_0787/PHK76    0.803479412814853
W10004_0622/PHK76    0.819603270924162
W10004_0194/PHK76    0.798306438594557
W10004_0773/PHK76    0.775302498321397
W10004_0261/PHK76    0.791326379087887
W10004_0886/PHK76    0.802830163885446
W10004_0213/PHK76    0.797960769489247
W10004_0950/PHK76    0.792545024349592
W10004_1084/PHK76    0.797137844794095
W10004_0701/PHK76    0.804466471437229
W10004_0227/PHK76    0.82318704338398
W10004_0801/PHK76    0.811451828162772
B37/OH43    0.798968107193681
W10004_0616/PHK76    0.789099868758145
W10004_0832/PHK76    0.771137583969529
W10004_0118/PHK76    0.785335042956599
W10004_0203/PHK76    0.77991533649698
W10004_0241/PHK76    0.776610526662889
W10004_0876/PHK76    0.802414390363797
W10004_0691/PHK76    0.792552096529009
W10004_0988/PHK76    0.816627542679842
W10004_0869/PHK76    0.816219256789762
W10004_0625/PHK76    0.808533222201657
W10004_0032/PHK76    0.788052794328253
W10004_0119/PHK76    0.779787120725302
PHW52/PHN82    0.794051653570661
W10004_0132/PHK76    0.804569135734546
W10004_0783/PHK76    0.794251583949314
W10004_0474/PHK76    0.807679049051016
W10004_0820/PHK76    0.797136871883597
W10004_0167/PHK76    0.801687225146589
W10004_0649/PHK76    0.808100317598442
W10004_0888/PHK76    0.806451179354655
B73/PHM49    0.797653491969053
W10004_1045/PHK76    0.812755472046414
W10004_0775/PHK76    0.833539560581464
W10004_0393/PHK76    0.811325544601257
W10004_0196/PHK76    0.804126426402848
LH74/PHN82    0.794770300558748
PHB47/PHN82    0.805720523777413
PHJ40/PHAJ0    0.826371948812682
B73/MO17    0.803159822777638
LH195/PHN82    0.806272626867864
LH244/PHK76    0.803872816940122
LH195/MO17    0.815078111954525
W10004_0069/PHK76    0.817240677521008
W10004_0344/PHK76    0.812602600870253
W10004_0361/PHK76    0.81774733961464
W10004_0037/PHK76    0.78730407098327
W10004_0417/PHK76    0.79683325265795
W10004_0714/PHK76    0.805427679157806
W10004_0619/PHK76    0.79988337632252
W10004_1004/PHK76    0.797938521103843
PHG39/PHN82    0.786623348801315
W10004_0221/PHK76    0.795493772825065
W10004_0732/PHK76    0.798057578779819
W10004_1032/PHK76    0.783657343094348
W10004_0087/PHK76    0.796498009708414
W10004_0828/PHK76    0.800637353411068
W10004_0311/PHK76    0.786765276552651
2369/LH123HT    0.781970648766878
F42/MO17    0.801178769884506
W10004_0410/PHK76    0.789482964409722
W10004_0745/PHK76    0.813607160781962
W10004_1118/PHK76    0.793833048200266
W10004_0602/PHK76    0.793541092997964
W10004_0689/PHK76    0.781494175879964
TX777/LH195    0.787727841643176
W10004_0975/PHK76    0.764990656707419
W10004_0062/PHK76    0.789782149378824
W10004_0268/PHK76    0.806288056320108
W10004_0803/PHK76    0.799602016023871
W10004_0678/PHK76    0.795997558728152
W10004_0160/PHK76    0.801633668177336
W10004_0008/PHK76    0.809580134085195
W10004_0225/PHK76    0.820992566367057
W10004_0884/PHK76    0.783230995522179
W10004_0327/PHK76    0.810144298080863
W10004_0675/PHK76    0.806171646229868
W10004_1018/PHK76    0.782777995531907
W10004_0659/PHK76    0.781106974838215
W10004_0336/PHK76    0.794395424836601
W10004_0784/PHK76    0.803743451921841
W10004_0144/PHK76    0.798899329987583
W10004_0833/PHK76    0.804941427347126
W10004_0639/PHK76    0.795534207528098
W10004_1146/PHK76    0.786236391065085
CG119/CG108    0.785175037549095
W10004_0963/PHK76    0.809050471350789
B73/PHN82    0.811604640679383
B14A/H95    0.799220358678537
B14A/OH43    0.787370660409363
W10004_0204/PHK76    0.804622535778934
W10004_0779/PHK76    0.800478275887713
W10004_0674/PHK76    0.807934394214852
W10004_0169/PHK76    0.802071467858259
W10004_0901/PHK76    0.781534375794068
W10004_0889/PHK76    0.788203122038925
W10004_1104/PHK76    0.812401676747927
B37/MO17    0.800207781618797
W10004_0894/PHK76    0.795942971294788
W10004_0717/PHK76    0.786657466670307
W10004_0258/PHK76    0.795726799242424
W10004_0310/PHK76    0.775463793060145
W10004_0254/PHK76    0.792787342063616
W10004_1057/PHK76    0.805171824934627
W10004_0703/PHK76    0.797563711923776
W10004_0189/PHK76    0.799902459228419
W10004_1000/PHK76    0.809859820051299
B14A/MO17    0.779414255242599
W10004_0129/PHK76    0.793307332367154
W10004_0601/PHK76    0.79711790530899
W10004_0076/PHK76    0.773221024607113
W10004_0800/PHK76    0.787600899855193
