,Pedigree,QGIS_rows,QGIS_range,PlotID,Date,Phenotype,Value,date,doy,gdd
2269,W10004_0884 X PHK76,11,11_16,470,2020-06-29,NDVI,0.56197237925362,200629,181,387.82
2270,W10004_0474 X PHK76,10,10_16,471,2020-06-29,NDVI,0.523705291358278,200629,181,387.82
2271,W10004_0950 X PHK76,16,16_17,496,2020-06-29,NDVI,0.482845598137735,200629,181,387.82
2272,W10004_0007 X PHK76,15,15_17,495,2020-06-29,NDVI,0.477695360729211,200629,181,387.82
2273,W10004_0476 X PHK76,14,14_17,494,2020-06-29,NDVI,0.4488428882083,200629,181,387.82
2274,W10004_0008 X PHK76,13,13_17,493,2020-06-29,NDVI,0.416265618271249,200629,181,387.82
2275,W10004_0733 X PHK76,12,12_17,492,2020-06-29,NDVI,0.459020783712003,200629,181,387.82
2276,TX779 X LH195,11,11_17,491,2020-06-29,NDVI,0.549979140576889,200629,181,387.82
2277,W10004_0678 X PHK76,10,10_17,490,2020-06-29,NDVI,0.553055427832563,200629,181,387.82
2278,W10004_0409 X PHK76,9,9_17,489,2020-06-29,NDVI,0.535129282107503,200629,181,387.82
2279,W10004_0707 X PHK76,8,8_17,488,2020-06-29,NDVI,0.452529265719784,200629,181,387.82
2280,W10004_0465 X PHK76,7,7_17,487,2020-06-29,NDVI,0.442478273019732,200629,181,387.82
2281,W10004_0964 X PHK76,6,6_17,486,2020-06-29,NDVI,0.422882138654198,200629,181,387.82
2282,W10004_0276 X PHK76,5,5_17,485,2020-06-29,NDVI,0.435544040057308,200629,181,387.82
2283,W10004_0876 X PHK76,4,4_17,484,2020-06-29,NDVI,0.482238519292718,200629,181,387.82
2284,W10004_1032 X PHK76,3,3_17,483,2020-06-29,NDVI,0.558797881494397,200629,181,387.82
2285,W10004_0344 X PHK76,2,2_17,482,2020-06-29,NDVI,0.547126151012302,200629,181,387.82
2286,W10004_0888 X PHK76,1,1_17,481,2020-06-29,NDVI,0.498619231299089,200629,181,387.82
2287,W10004_0691 X PHP02,30,30_18,511,2020-06-29,NDVI,0.543020730735671,200629,181,387.82
2288,TX779 X LH195,29,29_18,512,2020-06-29,NDVI,0.52176145304745,200629,181,387.82
2289,W10004_0055 X PHP02,28,28_18,513,2020-06-29,NDVI,0.598778391176484,200629,181,387.82
2290,W10004_0682 X PHK76,17,17_17,497,2020-06-29,NDVI,0.559912501169785,200629,181,387.82
2291,W10004_0236 X PHK76,25,25_15,445,2020-06-29,NDVI,0.615093189999792,200629,181,387.82
2292,W10004_0951 X PHK76,18,18_17,498,2020-06-29,NDVI,0.591077566929211,200629,181,387.82
2293,W10004_0221 X PHK76,20,20_17,500,2020-06-29,NDVI,0.593156921545052,200629,181,387.82
2294,W10004_0608 X PHK76,9,9_16,472,2020-06-29,NDVI,0.480121165760245,200629,181,387.82
2295,W10004_0396 X PHK76,8,8_16,473,2020-06-29,NDVI,0.464599159395937,200629,181,387.82
2296,W10004_0055 X PHK76,7,7_16,474,2020-06-29,NDVI,0.455811854841783,200629,181,387.82
2297,W10004_0199 X PHK76,6,6_16,475,2020-06-29,NDVI,0.436151345765556,200629,181,387.82
2298,W10004_1117 X PHK76,5,5_16,476,2020-06-29,NDVI,0.44775766737735,200629,181,387.82
2299,W10004_0953 X PHK76,4,4_16,477,2020-06-29,NDVI,0.433307715922221,200629,181,387.82
2300,B37 X OH43,3,3_16,478,2020-06-29,NDVI,0.489036384618616,200629,181,387.82
2301,W10004_0834 X PHK76,2,2_16,479,2020-06-29,NDVI,0.481058620601853,200629,181,387.82
2302,W10004_0736 X PHK76,1,1_16,480,2020-06-29,NDVI,0.431826443392396,200629,181,387.82
2303,W10004_0886 X PHP02,30,30_17,510,2020-06-29,NDVI,0.598089864393643,200629,181,387.82
2304,W10004_0148 X PHP02,29,29_17,509,2020-06-29,NDVI,0.560071895209156,200629,181,387.82
2305,W10004_0291 X PHP02,28,28_17,508,2020-06-29,NDVI,0.641506718392948,200629,181,387.82
2306,W10004_0258 X PHP02,27,27_17,507,2020-06-29,NDVI,0.656663605519858,200629,181,387.82
2307,W10004_0309 X PHP02,26,26_17,506,2020-06-29,NDVI,0.617296908797976,200629,181,387.82
2308,W10004_0381 X PHP02,25,25_17,505,2020-06-29,NDVI,0.578932395293835,200629,181,387.82
2309,W10004_0026 X PHP02,24,24_17,504,2020-06-29,NDVI,0.603401669131115,200629,181,387.82
2310,W10004_0751 X PHP02,23,23_17,503,2020-06-29,NDVI,0.612578283154916,200629,181,387.82
2311,W10004_0900 X PHP02,22,22_17,502,2020-06-29,NDVI,0.560490183357827,200629,181,387.82
2312,W10004_1063 X PHP02,21,21_17,501,2020-06-29,NDVI,0.505649050100455,200629,181,387.82
2313,W10004_0106 X PHK76,19,19_17,499,2020-06-29,NDVI,0.620478222458488,200629,181,387.82
2314,W10004_0974 X PHP02,27,27_18,514,2020-06-29,NDVI,0.631361422137175,200629,181,387.82
2315,PB80 X TX779,26,26_15,446,2020-06-29,NDVI,0.61816240954391,200629,181,387.82
2316,W10004_0807 X PHK76,28,28_15,448,2020-06-29,NDVI,0.610396199355352,200629,181,387.82
2317,W10004_0691 X PHK76,2,2_12,359,2020-06-29,NDVI,0.430206447175169,200629,181,387.82
2318,W10004_0268 X PHK76,1,1_12,360,2020-06-29,NDVI,0.439394667875816,200629,181,387.82
2319,B37 X MO17,30,30_13,390,2020-06-29,NDVI,0.549454772816987,200629,181,387.82
2320,W10004_0034 X PHK76,29,29_13,389,2020-06-29,NDVI,0.560743247071982,200629,181,387.82
2321,W10004_0093 X PHK76,28,28_13,388,2020-06-29,NDVI,0.631650175057729,200629,181,387.82
2322,LH74 X PHN82,27,27_13,387,2020-06-29,NDVI,0.601127002853155,200629,181,387.82
2323,TX773 X TX779,26,26_13,386,2020-06-29,NDVI,0.631415863799942,200629,181,387.82
2324,W10004_0311 X PHK76,25,25_13,385,2020-06-29,NDVI,0.593231143261205,200629,181,387.82
2325,W10004_0224 X PHK76,3,3_12,358,2020-06-29,NDVI,0.562010514771556,200629,181,387.82
2326,W10004_0803 X PHK76,24,24_13,384,2020-06-29,NDVI,0.564445217195662,200629,181,387.82
2327,W10004_0628 X PHK76,22,22_13,382,2020-06-29,NDVI,0.536409719417447,200629,181,387.82
2328,W10004_0891 X PHK76,21,21_13,381,2020-06-29,NDVI,0.47675253139738,200629,181,387.82
2329,W10004_0685 X PHK76,20,20_13,380,2020-06-29,NDVI,0.527896846952833,200629,181,387.82
2330,F42 X OH43,19,19_13,379,2020-06-29,NDVI,0.470993563703284,200629,181,387.82
2331,W10004_0798 X PHK76,18,18_13,378,2020-06-29,NDVI,0.563660812923182,200629,181,387.82
2332,W10004_0467 X PHK76,17,17_13,377,2020-06-29,NDVI,0.453030297047236,200629,181,387.82
2333,W10004_0071 X PHK76,16,16_13,376,2020-06-29,NDVI,0.471688009282281,200629,181,387.82
2334,B14A X H95,15,15_13,375,2020-06-29,NDVI,0.463884819952308,200629,181,387.82
2335,W10004_0122 X PHK76,23,23_13,383,2020-06-29,NDVI,0.625502837080872,200629,181,387.82
2336,W10004_0223 X PHK76,4,4_12,357,2020-06-29,NDVI,0.575458216754626,200629,181,387.82
2337,PHB47 X PHN82,5,5_12,356,2020-06-29,NDVI,0.579915770974233,200629,181,387.82
2338,W10004_0241 X PHK76,6,6_12,355,2020-06-29,NDVI,0.516967464408197,200629,181,387.82
2339,W10004_0800 X PHK76,26,26_12,335,2020-06-29,NDVI,0.541087265195443,200629,181,387.82
2340,W10004_0112 X PHK76,25,25_12,336,2020-06-29,NDVI,0.534846028320773,200629,181,387.82
2341,W10004_0624 X PHK76,24,24_12,337,2020-06-29,NDVI,0.538326566063217,200629,181,387.82
2342,W10004_0828 X PHK76,23,23_12,338,2020-06-29,NDVI,0.63404915716736,200629,181,387.82
2343,W10004_0258 X PHK76,22,22_12,339,2020-06-29,NDVI,0.643678215006857,200629,181,387.82
2344,W10004_0231 X PHK76,21,21_12,340,2020-06-29,NDVI,0.616213265162946,200629,181,387.82
2345,W10004_0037 X PHK76,19,19_12,342,2020-06-29,NDVI,0.482831808003,200629,181,387.82
2346,W10004_0789 X PHK76,18,18_12,343,2020-06-29,NDVI,0.59722025681279,200629,181,387.82
2347,W10004_0138 X PHK76,17,17_12,344,2020-06-29,NDVI,0.462782658307294,200629,181,387.82
2348,W10004_0073 X PHK76,16,16_12,345,2020-06-29,NDVI,0.465087040174651,200629,181,387.82
2349,W10004_0830 X PHK76,15,15_12,346,2020-06-29,NDVI,0.463790234942967,200629,181,387.82
2350,2369 X LH123HT,14,14_12,347,2020-06-29,NDVI,0.513145380805642,200629,181,387.82
2351,W10004_0869 X PHK76,13,13_12,348,2020-06-29,NDVI,0.549817268021311,200629,181,387.82
2352,W10004_0703 X PHK76,12,12_12,349,2020-06-29,NDVI,0.476872054234928,200629,181,387.82
2353,B73 X PHM49,11,11_12,350,2020-06-29,NDVI,0.455903886628989,200629,181,387.82
2354,W10004_0889 X PHK76,10,10_12,351,2020-06-29,NDVI,0.498331107800622,200629,181,387.82
2355,W10004_0103 X PHK76,9,9_12,352,2020-06-29,NDVI,0.514480573988102,200629,181,387.82
2356,B73 X PHN82,8,8_12,353,2020-06-29,NDVI,0.585422402277183,200629,181,387.82
2357,W10004_0935 X PHK76,7,7_12,354,2020-06-29,NDVI,0.539214000319005,200629,181,387.82
2358,B73 X TX779,14,14_13,374,2020-06-29,NDVI,0.502192717950181,200629,181,387.82
2359,W10004_1099 X PHK76,13,13_13,373,2020-06-29,NDVI,0.526585461430014,200629,181,387.82
2360,W10004_0166 X PHK76,12,12_13,372,2020-06-29,NDVI,0.481925228993298,200629,181,387.82
2361,W10004_0064 X PHK76,11,11_13,371,2020-06-29,NDVI,0.473025106831415,200629,181,387.82
2362,W10004_0991 X PHK76,17,17_14,404,2020-06-29,NDVI,0.515028792202125,200629,181,387.82
2363,W10004_0940 X PHK76,16,16_14,405,2020-06-29,NDVI,0.463557314740153,200629,181,387.82
2364,W10004_0498 X PHK76,15,15_14,406,2020-06-29,NDVI,0.470044831556663,200629,181,387.82
2365,PHG39 X PHN82,14,14_14,407,2020-06-29,NDVI,0.463387729174885,200629,181,387.82
2366,W10004_0168 X PHK76,13,13_14,408,2020-06-29,NDVI,0.49445038673015,200629,181,387.82
2367,LH195 X TX779,12,12_14,409,2020-06-29,NDVI,0.467049684500168,200629,181,387.82
2368,W10004_0026 X PHK76,11,11_14,410,2020-06-29,NDVI,0.427321919645389,200629,181,387.82
2369,W10004_0756 X PHK76,10,10_14,411,2020-06-29,NDVI,0.460237687632234,200629,181,387.82
2370,W10004_0774 X PHK76,9,9_14,412,2020-06-29,NDVI,0.461490177720527,200629,181,387.82
2371,W10004_0190 X PHK76,8,8_14,413,2020-06-29,NDVI,0.499330185436409,200629,181,387.82
2372,W10004_0818 X PHK76,7,7_14,414,2020-06-29,NDVI,0.491241846316298,200629,181,387.82
2373,W10004_0011 X PHK76,6,6_14,415,2020-06-29,NDVI,0.479200039705163,200629,181,387.82
2374,F42 X MO17,5,5_14,416,2020-06-29,NDVI,0.521221022383366,200629,181,387.82
2375,W10004_0746 X PHK76,4,4_14,417,2020-06-29,NDVI,0.510070552309547,200629,181,387.82
2376,W10004_0776 X PHK76,3,3_14,418,2020-06-29,NDVI,0.474731861684396,200629,181,387.82
2377,W10004_0261 X PHK76,2,2_14,419,2020-06-29,NDVI,0.439463881651315,200629,181,387.82
2378,W10004_1000 X PHK76,1,1_14,420,2020-06-29,NDVI,0.463134187626201,200629,181,387.82
2379,W10004_0782 X PHK76,30,30_15,450,2020-06-29,NDVI,0.497494425020299,200629,181,387.82
2380,W10004_0097 X PHK76,29,29_15,449,2020-06-29,NDVI,0.50346158564281,200629,181,387.82
2381,W10004_0771 X PHK76,18,18_14,403,2020-06-29,NDVI,0.511906507388536,200629,181,387.82
2382,W10004_0837 X PHK76,27,27_15,447,2020-06-29,NDVI,0.583095443552446,200629,181,387.82
2383,W10004_0154 X PHK76,19,19_14,402,2020-06-29,NDVI,0.464072301281154,200629,181,387.82
2384,W10004_0306 X PHK76,21,21_14,400,2020-06-29,NDVI,0.51240241364025,200629,181,387.82
2385,W10004_0098 X PHK76,10,10_13,370,2020-06-29,NDVI,0.46755326758761,200629,181,387.82
2386,W10004_0389 X PHK76,9,9_13,369,2020-06-29,NDVI,0.524337444925772,200629,181,387.82
2387,W10004_0637 X PHK76,8,8_13,368,2020-06-29,NDVI,0.531270447694595,200629,181,387.82
2388,W10004_0826 X PHK76,7,7_13,367,2020-06-29,NDVI,0.502573122295312,200629,181,387.82
2389,W10004_0076 X PHK76,6,6_13,366,2020-06-29,NDVI,0.484164621060103,200629,181,387.82
2390,W10004_0129 X PHK76,5,5_13,365,2020-06-29,NDVI,0.529314094534791,200629,181,387.82
2391,W10004_0152 X PHK76,4,4_13,364,2020-06-29,NDVI,0.489873001141869,200629,181,387.82
2392,W10004_0262 X PHK76,3,3_13,363,2020-06-29,NDVI,0.460635254827219,200629,181,387.82
2393,W10004_0712 X PHK76,2,2_13,362,2020-06-29,NDVI,0.428189078478151,200629,181,387.82
2394,W10004_0650 X PHK76,1,1_13,361,2020-06-29,NDVI,0.463513646191163,200629,181,387.82
2395,W10004_0970 X PHK76,30,30_14,391,2020-06-29,NDVI,0.541176888604105,200629,181,387.82
2396,W10004_0327 X PHK76,29,29_14,392,2020-06-29,NDVI,0.512174676589397,200629,181,387.82
2397,W10004_1156 X PHK76,28,28_14,393,2020-06-29,NDVI,0.610383622365526,200629,181,387.82
2398,W10004_0799 X PHK76,27,27_14,394,2020-06-29,NDVI,0.56324964266568,200629,181,387.82
2399,W10004_0072 X PHK76,26,26_14,395,2020-06-29,NDVI,0.624339936204763,200629,181,387.82
2400,W10004_0014 X PHK76,25,25_14,396,2020-06-29,NDVI,0.542414895681891,200629,181,387.82
2401,W10004_0877 X PHK76,24,24_14,397,2020-06-29,NDVI,0.496411853588719,200629,181,387.82
2402,W10004_0601 X PHK76,23,23_14,398,2020-06-29,NDVI,0.549425211884882,200629,181,387.82
2403,PHW52 X PHM49,22,22_14,399,2020-06-29,NDVI,0.540915645288822,200629,181,387.82
2404,W10004_1037 X PHK76,20,20_14,401,2020-06-29,NDVI,0.484358804815864,200629,181,387.82
2405,W10004_0008 X PHP02,26,26_18,515,2020-06-29,NDVI,0.628630567226206,200629,181,387.82
2406,CG44 X CGR01,25,25_18,516,2020-06-29,NDVI,0.548687671823707,200629,181,387.82
2407,W10004_0189 X PHP02,24,24_18,517,2020-06-29,NDVI,0.532942342284202,200629,181,387.82
2408,W10004_0231 X PHP02,28,28_22,633,2020-06-29,NDVI,0.619762709483584,200629,181,387.82
2409,W10004_0884 X PHP02,27,27_22,634,2020-06-29,NDVI,0.651804570545661,200629,181,387.82
2410,W10004_0393 X PHP02,26,26_22,635,2020-06-29,NDVI,0.580218265518479,200629,181,387.82
2411,W10004_0649 X PHP02,25,25_22,636,2020-06-29,NDVI,0.6261158327255,200629,181,387.82
2412,W10004_0705 X PHP02,24,24_22,637,2020-06-29,NDVI,0.600990568064947,200629,181,387.82
2413,W10004_0223 X PHP02,23,23_22,638,2020-06-29,NDVI,0.647061413858442,200629,181,387.82
2414,W10004_0760 X PHP02,22,22_22,639,2020-06-29,NDVI,0.612549284651043,200629,181,387.82
2415,W10004_0409 X PHP02,21,21_22,640,2020-06-29,NDVI,0.617057701385645,200629,181,387.82
2416,W10004_0099 X PHP02,29,29_22,632,2020-06-29,NDVI,0.587183495120585,200629,181,387.82
2417,W10004_0224 X PHP02,20,20_22,641,2020-06-29,NDVI,0.637984159096429,200629,181,387.82
2418,W10004_0061 X PHP02,18,18_22,643,2020-06-29,NDVI,0.556843854757276,200629,181,387.82
2419,W10004_0073 X PHP02,17,17_22,644,2020-06-29,NDVI,0.593161903742966,200629,181,387.82
2420,LH82 X TX779,16,16_22,645,2020-06-29,NDVI,0.553675722042289,200629,181,387.82
2421,W10004_0103 X PHP02,15,15_22,646,2020-06-29,NDVI,0.58986339954722,200629,181,387.82
2422,W10004_0254 X PHP02,14,14_22,647,2020-06-29,NDVI,0.578068898707564,200629,181,387.82
2423,W10004_0622 X PHP02,13,13_22,648,2020-06-29,NDVI,0.577009341987185,200629,181,387.82
2424,W10004_1015 X PHP02,12,12_22,649,2020-06-29,NDVI,0.597678032385167,200629,181,387.82
2425,W10004_1052 X PHP02,11,11_22,650,2020-06-29,NDVI,0.591124084787801,200629,181,387.82
2426,W10004_0032 X PHP02,19,19_22,642,2020-06-29,NDVI,0.578060665066719,200629,181,387.82
2427,W10004_0779 X PHP02,30,30_22,631,2020-06-29,NDVI,0.607654266796072,200629,181,387.82
2428,PHB47 X PHN82,1,1_21,601,2020-06-29,NDVI,0.437800329272605,200629,181,387.82
2429,W10004_0812 X PHP02,2,2_21,602,2020-06-29,NDVI,0.499505525657834,200629,181,387.82
2430,W10004_0827 X PHP02,21,21_21,621,2020-06-29,NDVI,0.629489851363595,200629,181,387.82
2431,W10004_0674 X PHP02,20,20_21,620,2020-06-29,NDVI,0.618414956939978,200629,181,387.82
2432,W10004_0688 X PHP02,19,19_21,619,2020-06-29,NDVI,0.629185374421041,200629,181,387.82
2433,W10004_0115 X PHP02,18,18_21,618,2020-06-29,NDVI,0.614084801542819,200629,181,387.82
2434,W10004_0308 X PHP02,17,17_21,617,2020-06-29,NDVI,0.602055740234913,200629,181,387.82
2435,W10004_0417 X PHP02,16,16_21,616,2020-06-29,NDVI,0.622864976748224,200629,181,387.82
2436,W10004_0723 X PHP02,15,15_21,615,2020-06-29,NDVI,0.630349578072751,200629,181,387.82
2437,W10004_1143 X PHP02,14,14_21,614,2020-06-29,NDVI,0.586795379239304,200629,181,387.82
2438,W10004_0238 X PHP02,13,13_21,613,2020-06-29,NDVI,0.546625440513758,200629,181,387.82
2439,REDEAR X LH195,12,12_21,612,2020-06-29,NDVI,0.553753185673627,200629,181,387.82
2440,W10004_0465 X PHP02,11,11_21,611,2020-06-29,NDVI,0.565604070503823,200629,181,387.82
2441,W10004_0144 X PHP02,10,10_21,610,2020-06-29,NDVI,0.548217013966759,200629,181,387.82
2442,W10004_0095 X PHP02,9,9_21,609,2020-06-29,NDVI,0.58923442669823,200629,181,387.82
2443,W10004_0168 X PHP02,8,8_21,608,2020-06-29,NDVI,0.519437583366711,200629,181,387.82
2444,W10004_1007 X PHP02,7,7_21,607,2020-06-29,NDVI,0.556083271108369,200629,181,387.82
2445,W10004_0789 X PHP02,6,6_21,606,2020-06-29,NDVI,0.578484458293978,200629,181,387.82
2446,W10004_0907 X PHP02,5,5_21,605,2020-06-29,NDVI,0.56286205982555,200629,181,387.82
2447,B14A X OH43,4,4_21,604,2020-06-29,NDVI,0.576988135645324,200629,181,387.82
2448,W10004_0964 X PHP02,3,3_21,603,2020-06-29,NDVI,0.524590258980329,200629,181,387.82
2449,W10004_0787 X PHP02,10,10_22,651,2020-06-29,NDVI,0.567957350511006,200629,181,387.82
2450,W10004_0806 X PHP02,9,9_22,652,2020-06-29,NDVI,0.5725730884582,200629,181,387.82
2451,W10004_0707 X PHP02,8,8_22,653,2020-06-29,NDVI,0.552536085916155,200629,181,387.82
2452,W10004_0950 X PHP02,7,7_22,654,2020-06-29,NDVI,0.477132450380712,200629,181,387.82
2453,W10004_0913 X PHP02,13,13_23,673,2020-06-29,NDVI,0.578238837380816,200629,181,387.82
2454,F42 X MO17,12,12_23,672,2020-06-29,NDVI,0.573429377364909,200629,181,387.82
2455,W10004_0628 X PHP02,11,11_23,671,2020-06-29,NDVI,0.591207537537577,200629,181,387.82
2456,W10004_0783 X PHP02,10,10_23,670,2020-06-29,NDVI,0.623620242111836,200629,181,387.82
2457,W10004_0955 X PHP02,9,9_23,669,2020-06-29,NDVI,0.574699657045056,200629,181,387.82
2458,W10004_0121 X PHP02,8,8_23,668,2020-06-29,NDVI,0.551118432343685,200629,181,387.82
2459,W10004_0119 X PHP02,7,7_23,667,2020-06-29,NDVI,0.5796058837165,200629,181,387.82
2460,W10004_0843 X PHP02,6,6_23,666,2020-06-29,NDVI,0.552230390398969,200629,181,387.82
2461,W10004_0734 X PHP02,5,5_23,665,2020-06-29,NDVI,0.500075210465305,200629,181,387.82
2462,W10004_0383 X PHP02,4,4_23,664,2020-06-29,NDVI,0.547530743436741,200629,181,387.82
2463,W10004_0395 X PHP02,3,3_23,663,2020-06-29,NDVI,0.550457369605272,200629,181,387.82
2464,W10004_0194 X PHP02,2,2_23,662,2020-06-29,NDVI,0.550606128258379,200629,181,387.82
2465,W10004_0833 X PHP02,1,1_23,661,2020-06-29,NDVI,0.518485582216125,200629,181,387.82
2466,W10004_0149 X PHP02,30,30_24,691,2020-06-29,NDVI,0.592091510394772,200629,181,387.82
2467,W10004_1014 X PHP02,29,29_24,692,2020-06-29,NDVI,0.600661187668182,200629,181,387.82
2468,W10004_0837 X PHP02,28,28_24,693,2020-06-29,NDVI,0.619904042296824,200629,181,387.82
2469,PHW52 X PHM49,27,27_24,694,2020-06-29,NDVI,0.586618496458612,200629,181,387.82
2470,W10004_0122 X PHP02,26,26_24,695,2020-06-29,NDVI,0.662475552654969,200629,181,387.82
2471,W10004_0078 X PHP02,20,20_25,740,2020-06-29,NDVI,0.582477294125476,200629,181,387.82
2472,W10004_0270 X PHP02,14,14_23,674,2020-06-29,NDVI,0.592430268250447,200629,181,387.82
2473,W10004_0410 X PHP02,22,22_21,622,2020-06-29,NDVI,0.600969133605386,200629,181,387.82
2474,W10004_0154 X PHP02,15,15_23,675,2020-06-29,NDVI,0.56687377912482,200629,181,387.82
2475,W10004_0212 X PHP02,17,17_23,677,2020-06-29,NDVI,0.589707266023441,200629,181,387.82
2476,W10004_0984 X PHP02,6,6_22,655,2020-06-29,NDVI,0.552783631765742,200629,181,387.82
2477,W10004_0794 X PHP02,5,5_22,656,2020-06-29,NDVI,0.557091480081134,200629,181,387.82
2478,W10004_0112 X PHP02,4,4_22,657,2020-06-29,NDVI,0.522816673574867,200629,181,387.82
2479,W10004_0815 X PHP02,3,3_22,658,2020-06-29,NDVI,0.535975493739872,200629,181,387.82
2480,W10004_0361 X PHP02,2,2_22,659,2020-06-29,NDVI,0.515952839089948,200629,181,387.82
2481,W10004_0169 X PHP02,1,1_22,660,2020-06-29,NDVI,0.504880026473408,200629,181,387.82
2482,W10004_1000 X PHP02,30,30_23,690,2020-06-29,NDVI,0.609724345223064,200629,181,387.82
2483,W10004_0702 X PHP02,29,29_23,689,2020-06-29,NDVI,0.595719422951788,200629,181,387.82
2484,W10004_0632 X PHP02,28,28_23,688,2020-06-29,NDVI,0.617054177127396,200629,181,387.82
2485,W10004_1140 X PHP02,27,27_23,687,2020-06-29,NDVI,0.677469067732521,200629,181,387.82
2486,W10004_0888 X PHP02,26,26_23,686,2020-06-29,NDVI,0.656555674127346,200629,181,387.82
2487,W10004_0869 X PHP02,25,25_23,685,2020-06-29,NDVI,0.628596668348028,200629,181,387.82
2488,W10004_1112 X PHP02,24,24_23,684,2020-06-29,NDVI,0.620172932498336,200629,181,387.82
2489,W10004_0072 X PHP02,23,23_23,683,2020-06-29,NDVI,0.63505798277726,200629,181,387.82
2490,W10004_1156 X PHP02,22,22_23,682,2020-06-29,NDVI,0.595513680581701,200629,181,387.82
2491,W10004_0501 X PHP02,21,21_23,681,2020-06-29,NDVI,0.570917094643494,200629,181,387.82
2492,W10004_0086 X PHP02,20,20_23,680,2020-06-29,NDVI,0.584487303021473,200629,181,387.82
2493,W10004_0996 X PHP02,19,19_23,679,2020-06-29,NDVI,0.620080375377822,200629,181,387.82
2494,W10004_0879 X PHP02,18,18_23,678,2020-06-29,NDVI,0.589443133282991,200629,181,387.82
2495,W10004_0013 X PHP02,16,16_23,676,2020-06-29,NDVI,0.595731410717645,200629,181,387.82
2496,W10004_0711 X PHP02,23,23_21,623,2020-06-29,NDVI,0.649783428023484,200629,181,387.82
2497,W10004_0014 X PHP02,24,24_21,624,2020-06-29,NDVI,0.651552088134534,200629,181,387.82
2498,W10004_0876 X PHP02,25,25_21,625,2020-06-29,NDVI,0.68539166830191,200629,181,387.82
2499,W10004_0746 X PHP02,30,30_19,570,2020-06-29,NDVI,0.553082384819282,200629,181,387.82
2500,W10004_1123 X PHP02,29,29_19,569,2020-06-29,NDVI,0.510354563077958,200629,181,387.82
2501,W10004_0695 X PHP02,28,28_19,568,2020-06-29,NDVI,0.625423871642177,200629,181,387.82
2502,W10004_0394 X PHP02,27,27_19,567,2020-06-29,NDVI,0.642528392245744,200629,181,387.82
2503,W10004_1117 X PHP02,26,26_19,566,2020-06-29,NDVI,0.629433115173196,200629,181,387.82
2504,W10004_0093 X PHP02,25,25_19,565,2020-06-29,NDVI,0.623850184612125,200629,181,387.82
2505,W10004_0045 X PHP02,24,24_19,564,2020-06-29,NDVI,0.639638200020675,200629,181,387.82
2506,W10004_0680 X PHP02,23,23_19,563,2020-06-29,NDVI,0.62133000788539,200629,181,387.82
2507,W10004_0256 X PHP02,22,22_19,562,2020-06-29,NDVI,0.615663084792971,200629,181,387.82
2508,W10004_0940 X PHP02,21,21_19,561,2020-06-29,NDVI,0.566973617967395,200629,181,387.82
2509,W10004_0799 X PHP02,20,20_19,560,2020-06-29,NDVI,0.59338805855544,200629,181,387.82
2510,W10004_0639 X PHP02,19,19_19,559,2020-06-29,NDVI,0.558341367882025,200629,181,387.82
2511,B37 X OH43,18,18_19,558,2020-06-29,NDVI,0.588054147638226,200629,181,387.82
2512,CG119 X CG108,17,17_19,557,2020-06-29,NDVI,0.581983724349108,200629,181,387.82
2513,W10004_0756 X PHP02,16,16_19,556,2020-06-29,NDVI,0.539964639282311,200629,181,387.82
2514,W10004_0669 X PHP02,15,15_19,555,2020-06-29,NDVI,0.537420191956876,200629,181,387.82
2515,W10004_0505 X PHP02,14,14_19,554,2020-06-29,NDVI,0.532849032556158,200629,181,387.82
2516,W10004_0997 X PHP02,13,13_19,553,2020-06-29,NDVI,0.489247493696056,200629,181,387.82
2517,W10004_1104 X PHP02,12,12_19,552,2020-06-29,NDVI,0.491529165771227,200629,181,387.82
2518,W10004_0178 X PHP02,1,1_18,540,2020-06-29,NDVI,0.514485981221212,200629,181,387.82
2519,W10004_0729 X PHP02,11,11_19,551,2020-06-29,NDVI,0.587973930934973,200629,181,387.82
2520,TX773 X TX779,2,2_18,539,2020-06-29,NDVI,0.519969892346683,200629,181,387.82
2521,W10004_0644 X PHP02,4,4_18,537,2020-06-29,NDVI,0.551490940431133,200629,181,387.82
2522,W10004_0225 X PHP02,23,23_18,518,2020-06-29,NDVI,0.606077021754945,200629,181,387.82
2523,W10004_0179 X PHP02,22,22_18,519,2020-06-29,NDVI,0.593788991107766,200629,181,387.82
2524,W10004_0106 X PHP02,21,21_18,520,2020-06-29,NDVI,0.587161258080032,200629,181,387.82
2525,W10004_0687 X PHP02,20,20_18,521,2020-06-29,NDVI,0.635257695811278,200629,181,387.82
2526,W10004_1080 X PHP02,19,19_18,522,2020-06-29,NDVI,0.569003651712875,200629,181,387.82
2527,W10004_0830 X PHP02,18,18_18,523,2020-06-29,NDVI,0.58649272921423,200629,181,387.82
2528,W10004_0956 X PHP02,17,17_18,524,2020-06-29,NDVI,0.559735184974204,200629,181,387.82
2529,W10004_0200 X PHP02,16,16_18,525,2020-06-29,NDVI,0.46486496243919,200629,181,387.82
2530,B14A X MO17,15,15_18,526,2020-06-29,NDVI,0.462822656240121,200629,181,387.82
2531,W10004_0792 X PHP02,14,14_18,527,2020-06-29,NDVI,0.480131821588506,200629,181,387.82
2532,W10004_0654 X PHP02,13,13_18,528,2020-06-29,NDVI,0.43148135792132,200629,181,387.82
2533,W10004_0684 X PHP02,12,12_18,529,2020-06-29,NDVI,0.414255900766511,200629,181,387.82
