"","PlotID","PlotID_agisoft","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"23",23,23,0.0949265851899911,0.0700575374220125,0.213199583537159,0.661059766474837,1.10386484056439,0.572710661208867,"W10004_0950/PHK76",23,1
"24",24,24,0.098401533912683,0.0837545519791996,0.21634051750447,0.615862150457315,1.06153706580919,0.56801117462194,"W10004_0080/PHK76",23,2
"25",25,25,0.106833912152061,0.0550771037807228,0.201359519787899,0.647952215093777,1.13668924432984,0.532447978209093,"W10004_1112/PHK76",22,2
"26",26,26,0.106734892532491,0.0364341438699713,0.194475480848275,0.681982485407854,1.19143924254175,0.5097256585598,"W10004_0827/PHK76",21,2
"27",27,27,0.101924871307406,0.0530828912520031,0.199329783164729,0.63686411881228,1.13873303073486,0.535935425673169,"B37/OH43",20,2
"28",28,28,0.104454101594356,0.0389937530169119,0.192335040520248,0.654845952735251,1.17920223603778,0.512023344956392,"W10004_0079/PHK76",19,2
"29",29,56,0.103797635903449,0.0534705829938105,0.201129158718138,0.64832499116549,1.14200326322221,0.527135175453278,"W10004_0256/PHK76",10,3
"30",30,55,0.102012820191052,0.0592872281673118,0.202213016020478,0.631266237159198,1.12430502786295,0.53834355524331,"W10004_1018/PHK76",9,3
"31",31,54,0.105347505781502,0.0741202861356327,0.210813037043811,0.629419356051158,1.08739859239992,0.557719451007201,"W10004_0631/PHK76",8,3
"32",32,53,0.10375588787849,0.081120024918512,0.218139443507858,0.638594398473232,1.07210222460451,0.568684502087599,"B73/PHN82",7,3
"33",33,52,0.102904828216201,0.0684772070982261,0.210260892360295,0.643703170065454,1.10498828611847,0.560859744469942,"W10004_0129/PHK76",6,3
"34",34,51,0.101567569499154,0.073947873457909,0.21759319987687,0.667505243169706,1.09446626886594,0.568415380553687,"W10004_0078/PHK76",5,3
"35",35,50,0.0919212487697796,0.0780670592233979,0.216250735326605,0.639041572198691,1.08010194173043,0.578741302220532,"W10004_0798/PHK76",4,3
"36",36,49,0.0894420398481141,0.109295808684629,0.235344855080857,0.63215697558137,1.00628704533904,0.625256994774895,"W10004_0732/PHK76",3,3
"37",37,48,0.0996407341676491,0.0643863835753211,0.208495277770438,0.647759192269938,1.11260189237281,0.548530200292716,"W10004_0966/PHK76",2,3
"38",38,47,0.0961788268947907,0.0824332309863146,0.222470723993618,0.6572737021333,1.07418378182461,0.581480151568915,"W10004_0892/PHK76",1,3
"39",39,46,0.0982537317015977,0.0606805503794289,0.216002488704084,0.716422396946774,1.13800305513064,0.560559729678852,"W10004_0271/PHK76",1,2
"40",40,45,0.101059001863984,0.0613999934326571,0.213278787720149,0.694198040457719,1.12972062340171,0.558261587976659,"W10004_0822/PHK76",2,2
"41",41,44,0.0978865017680644,0.0736046639029252,0.223355673251914,0.715592064382556,1.10653545024577,0.577976411925261,"W10004_0741/PHK76",3,2
"42",42,43,0.0927960334568202,0.0937288155636197,0.234205835029064,0.697572909279153,1.05651619282938,0.603385237775924,"W10004_0430/PHK76",4,2
"43",43,42,0.0909993207038821,0.100026951433964,0.238850999723672,0.697738156237695,1.04225747927277,0.62491297216104,"W10004_0179/PHK76",5,2
"44",44,41,0.0871859530681436,0.0988291878598946,0.241450589902413,0.713026134212021,1.04970997063756,0.632254921518199,"W10004_0879/PHK76",6,2
"45",45,40,0.0839044413229939,0.107419050622679,0.24202463981983,0.690325612158732,1.02399815841987,0.644429102223982,"W10004_0782/PHK76",7,2
"46",46,39,0.0799074467478736,0.146371235672255,0.270268200826812,0.706102680231085,0.946237440266999,0.684732094749415,"TX773/TX779",8,2
"47",47,38,0.085378727215553,0.0952710463531265,0.240874721013663,0.726181135820054,1.0590927494301,0.628655681027335,"W10004_0389/PHK76",9,2
"48",48,37,0.100639296785409,0.0605344122750011,0.222208393625429,0.769987018694119,1.14849905721461,0.565534927538538,"LH82/TX779",10,2
"49",49,36,0.0941976816691492,0.0919591441238046,0.233659369721043,0.70145765486055,1.06013108784445,0.602946880882939,"W10004_0041/PHK76",11,2
"50",50,35,0.101967518228096,0.0601524714529985,0.216937813601766,0.730536453362918,1.13874258096484,0.561086062718041,"F42/H95",12,2
"51",51,34,0.104244868787955,0.0358940241335865,0.202906176777217,0.751670483321406,1.20373957883711,0.521328976199643,"W10004_0949/PHK76",13,2
"52",52,33,0.0991919982899708,0.0618838041402717,0.22139864118446,0.749020326486706,1.13948366682949,0.562075680115036,"W10004_0649/PHK76",14,2
"53",53,32,0.0962225973798171,0.0643071073310893,0.220144841389211,0.722655537566403,1.13019001371932,0.564354850154237,"W10004_0632/PHK76",15,2
"54",54,31,0.0995033511607242,0.0623552132558305,0.219601698933266,0.734207441639601,1.13522056573571,0.561187531471342,"W10004_0199/PHK76",16,2
"55",55,30,0.0963980709512696,0.0592599726025959,0.213978549483218,0.708788437591462,1.13864483149084,0.560673552839805,"W10004_0062/PHK76",17,2
"56",56,29,0.0974912423307264,0.0615024160420569,0.20573563681486,0.640969658617987,1.11840821447758,0.552287016013504,"W10004_0264/PHK76",18,2
"57",57,57,0.104266804285835,0.0494789595619609,0.200697522485686,0.667424270365192,1.15289730694942,0.536679800203265,"W10004_0688/PHK76",11,3
"58",58,58,0.101571108122976,0.0494869822615323,0.20524740206759,0.702874560722094,1.16017227507341,0.545852635314168,"W10004_1140/PHK76",12,3
"59",59,59,0.104303488064959,0.0607662860747452,0.214226076852192,0.71257307040633,1.13517974331141,0.556165898132868,"W10004_1001/PHK76",13,3
"60",60,60,0.100449259362989,0.0597254791644133,0.215468112831055,0.723738014758969,1.14055027296436,0.555563337531782,"W10004_0715/PHK76",14,3
"61",61,61,0.0977286795644103,0.0869290258886399,0.234756042986282,0.728935105159408,1.07542292863621,0.602091480904545,"W10004_0220/PHK76",15,3
"62",62,62,0.0970543049289166,0.0979339690386744,0.240225300377081,0.723551704135261,1.05144884292044,0.615214435786189,"W10004_0008/PHK76",16,3
"63",63,63,0.110180115342086,0.0688594207051617,0.222358245746691,0.738055912269858,1.11841522312026,0.574108417713657,"LH74/PHN82",17,3
"64",64,64,0.0962134609854903,0.0811924274967774,0.229189484933694,0.729647203579467,1.08989152117292,0.592930044921228,"W10004_0098/PHK76",18,3
"65",65,65,0.0998428081350933,0.0755446427516933,0.225903766838706,0.729394639359134,1.10494649631212,0.579228504889341,"W10004_0032/PHK76",19,3
"66",66,66,0.101044163888335,0.0770693046309393,0.227792315176027,0.725507012919857,1.09849460805282,0.584027814480367,"W10004_0885/PHK76",20,3
"67",67,67,0.0983514443135681,0.0907271639570411,0.233137252876079,0.711986117547849,1.06592577307666,0.603454431265009,"B14A/H95",21,3
"68",68,68,0.0947179419638348,0.0976969239874491,0.239357357333664,0.720960581634867,1.05349406700354,0.618086380331923,"W10004_0093/PHK76",22,3
"69",69,69,0.0933387577586272,0.0919157596583433,0.236900422380984,0.727407954722186,1.06699860357747,0.615804388349928,"W10004_0776/PHK76",23,3
"70",70,70,0.102827565418838,0.0420280488833206,0.208738833275334,0.767576791989019,1.19103147139148,0.544916527836594,"W10004_0828/PHK76",23,4
"71",71,71,0.0981429642194281,0.0761053413268555,0.226378106223794,0.718495598325066,1.10055714573616,0.584649771312107,"W10004_0981/PHK76",22,4
"72",72,72,0.0914863816664204,0.0878595275553647,0.231228825678471,0.69659649963664,1.06990796013867,0.605086703645022,"W10004_0636/PHK76",21,4
"73",73,73,0.108929450450592,0.0546663005849852,0.209852676214322,0.701647135750637,1.14597856132449,0.549795469461955,"LOCAL_CHECK",20,4
"74",74,74,0.107729108392969,0.0586231957589448,0.212039389880442,0.697260879587584,1.13781369410888,0.543113944758369,"W10004_0110/PHK76",19,4
"75",75,75,0.10875767391014,0.0479214263399655,0.205062156590641,0.697911526723103,1.16308439664985,0.532914678005705,"W10004_0733/PHK76",18,4
"76",76,76,0.102339094984427,0.0679780608572079,0.212840290202861,0.657856053945902,1.10711583582602,0.549440681546055,"W10004_0465/PHK76",17,4
"77",77,77,0.107968387698658,0.0547450454950285,0.204158705697276,0.668555478440605,1.14018211103319,0.536992722232168,"W10004_0774/PHK76",16,4
"78",78,78,0.103871397476609,0.0713530017156908,0.214068227612982,0.656007057438881,1.09990177394704,0.554326216409543,"W10004_0047/PHK76",15,4
"79",79,79,0.0926700360616267,0.0980771254956981,0.228475924090545,0.636614583812633,1.0325060834415,0.611644055566142,"W10004_0687/PHK76",14,4
"80",80,80,0.0884895485075433,0.0869693441813295,0.221946082898078,0.646519622433533,1.06232714923852,0.600049260402664,"W10004_0852/PHK76",13,4
"81",81,81,0.0941263744257255,0.0713616935507515,0.211414228594706,0.644246988000418,1.09753030311909,0.575909510263581,"W10004_0014/PHK76",12,4
"82",82,82,0.104583589257455,0.0390146859469493,0.19081530162944,0.649405561862555,1.17661020208931,0.519040277537004,"W10004_0667/PHK76",11,4
"83",83,83,0.104333166148655,0.0580693741115942,0.198491945165606,0.612657933728205,1.12240815847065,0.531679705667437,"W10004_0684/PHK76",10,4
"84",84,84,0.108081401137848,0.042301562180502,0.192377099513532,0.642431073027794,1.16629347946173,0.508870122611285,"W10004_0409/PHK76",9,4
"85",85,112,0.114809055345501,0.0500804786476251,0.198768319268175,0.648947877245538,1.14909687585696,0.511332833043279,"W10004_0969/PHK76",20,5
"86",86,111,0.118843357688283,0.0380505460924266,0.192989283046166,0.670123853516296,1.18136761144491,0.501616681515303,"W10004_0501/PHK76",19,5
"87",87,110,0.10266419345226,0.046314653700093,0.197594037291936,0.658026732731177,1.16038997592476,0.532074001123669,"W10004_0768/PHK76",18,5
"88",88,109,0.103104247409244,0.0631696827553093,0.211244876880079,0.674623393975109,1.12311023184494,0.559752547982749,"W10004_0614/PHK76",17,5
"89",89,108,0.0977477117755009,0.078565732994682,0.217139378576741,0.648569905962057,1.08007587769602,0.578217281355032,"W10004_1105/PHK76",16,5
"90",90,107,0.0933866976537314,0.0883526507092108,0.227833150108892,0.688098121488209,1.06878347027029,0.599885481920467,"W10004_1004/PHK76",15,5
"91",91,106,0.11728055127425,0.0471471934214862,0.200281806385658,0.679743389810804,1.16169405162954,0.52094422847083,"W10004_0645/PHK76",14,5
"92",92,105,0.103414458577944,0.0805247211751086,0.221388980425091,0.668447866544647,1.07991083462054,0.579761476730374,"W10004_0757/PHK76",13,5
"93",93,104,0.107994626277862,0.0540690425627636,0.201737768890225,0.650025038022389,1.13722724344114,0.525221337635731,"W10004_0236/PHK76",12,5
"94",94,103,0.118863063391743,0.0393570761926366,0.19889656433355,0.708686444968143,1.18428613951797,0.512769784950773,"W10004_1084/PHK76",11,5
"95",95,102,0.104660451020128,0.0561604685176217,0.213647351708924,0.72756872130128,1.15016618684433,0.559911711298988,"W10004_0971/PHK76",10,5
"96",96,101,0.101030478576655,0.0547183254920494,0.212032573583347,0.720739575373902,1.1516247695908,0.561009334390056,"W10004_0900/PHK76",9,5
"97",97,100,0.089762086660244,0.0960465848414209,0.239249667533203,0.730958346379137,1.05960399813313,0.620223016718235,"W10004_0970/PHK76",8,5
"98",98,99,0.0850296281335972,0.0976340750664117,0.242777863975249,0.737870874198542,1.05552417415589,0.635322899549037,"W10004_0101/PHK76",7,5
"99",99,98,0.0864136847188194,0.0853580294049146,0.240671369907611,0.778008805839984,1.09300965336913,0.626224233249523,"W10004_0063/PHK76",6,5
"100",100,97,0.0880706019003564,0.102871796504133,0.248020455457635,0.758211060957008,1.04930077108776,0.643178561337156,"W10004_0171/PHK76",5,5
"101",101,96,0.0892292572706715,0.12116447741209,0.251665282320373,0.705615223244854,0.997106741747217,0.654935631339674,"W10004_0612/PHK76",4,5
"102",102,95,0.0994026311579897,0.0608930059931761,0.222296305193643,0.778508316046643,1.14761401701775,0.574651874211788,"W10004_0673/PHK76",3,5
"103",103,94,0.0914104098024511,0.104419369240801,0.246879130859191,0.730088740528165,1.03883518524904,0.627670460119989,"W10004_0851/PHK76",2,5
"104",104,93,0.0926418110312879,0.095941943712045,0.241255006560471,0.734235348786838,1.05726130729747,0.620206340934666,"W10004_0618/PHK76",1,5
"105",105,92,0.0869429619758116,0.106818390903582,0.243769153747202,0.70730924375621,1.02501122020874,0.642731041682699,"W10004_1080/PHK76",1,4
"106",106,91,0.0973901868555154,0.0761910975358826,0.228771931767252,0.747655797456304,1.10695751609038,0.597753366544561,"W10004_1052/PHK76",2,4
"107",107,90,0.111642992250868,0.0267043403726115,0.201308680556997,0.801365534741832,1.23389145363791,0.517609628295179,"W10004_0487/PHK76",3,4
"108",108,89,0.122683088842708,0.0628768365161249,0.220058250956913,0.753793103449451,1.13725483714773,0.542981242864409,"W10004_0231/PHK76",4,4
"109",109,88,0.113367233969899,0.0914156953821032,0.235550005973747,0.718110307921421,1.06417182477321,0.593896763084073,"W10004_0932/PHK76",5,4
"110",110,87,0.106023343329144,0.0898653517252018,0.233427940497565,0.705079899563594,1.0630849339713,0.591500016250483,"W10004_0189/PHK76",6,4
"111",111,86,0.110958685860197,0.0387114917893785,0.201553622088113,0.729610505052351,1.18961586978987,0.523080045126521,"W10004_0691/PHK76",7,4
"112",112,85,0.105302100627584,0.0521940103090886,0.207400143455539,0.699064615379646,1.15277153862597,0.546870297814699,"W10004_0291/PHK76",8,4
"113",113,113,0.105531107921387,0.0552036845501684,0.212515163651463,0.727680978231115,1.15162589577164,0.56124810668673,"W10004_0792/PHK76",21,5
"114",114,114,0.0984519211901339,0.0734110744085073,0.222710122474791,0.717934692810532,1.10504003803289,0.585444420342209,"W10004_0624/PHK76",22,5
"115",115,115,0.107601297542633,0.0413459541902982,0.211642701473264,0.794037390513926,1.19571909799589,0.540996605377644,"W10004_0799/PHK76",23,5
"116",116,116,0.101620683837674,0.066454797745888,0.222130285859122,0.731800103738389,1.12511915821414,0.568767556899698,"W10004_0680/PHK76",23,6
"117",117,117,0.0994134608244586,0.0747861979468505,0.230401590145289,0.767203994159938,1.11150547566856,0.594702149812598,"W10004_0784/PHK76",22,6
"118",118,118,0.0903559622875844,0.109282941114281,0.24774597078839,0.72571793112739,1.02608920105715,0.64344532572464,"TX714/TX779",21,6
"119",119,119,0.0909933858037662,0.0929368951166994,0.235814153326671,0.72847140597697,1.06229380905987,0.624029021030309,"W10004_0661/PHK76",20,6
"120",120,120,0.0906835877137894,0.119903481283739,0.250480068467318,0.692100098805509,0.993349600997499,0.647736755988423,"REDEAR/LH195",19,6
"121",121,121,0.0946459026624634,0.0969976065862844,0.24130911909246,0.734581556876356,1.0549565080734,0.61701097824606,"W10004_0756/PHK76",18,6
"122",122,122,0.0947365253434902,0.0775140017627017,0.228837487007447,0.735886440031417,1.09953757278239,0.602386923251066,"W10004_0814/PHK76",17,6
"123",123,123,0.0969988802945335,0.077458474750408,0.228646953224764,0.75030796776117,1.10479818865184,0.596716422209245,"W10004_0006/PHK76",16,6
"124",124,124,0.0867127502359551,0.118648859923804,0.255607436064762,0.741034078119891,1.01571706145302,0.657007827101757,"W10004_0119/PHK76",15,6
"125",125,125,0.0827099523053483,0.121115461473724,0.25592890770122,0.723364766404368,1.00262139334509,0.665534372843378,"W10004_0178/PHK76",14,6
"126",126,126,0.0849357651258456,0.110404522653555,0.248207015803888,0.728929251921275,1.02458540399109,0.655688461250594,"W10004_0922/PHK76",13,6
"127",127,127,0.0875746764113938,0.0792906851198446,0.23480970643956,0.76979963631034,1.10528628326751,0.611262449462733,"W10004_0974/PHK76",12,6
"128",128,128,0.0992419618910054,0.0463996499890823,0.213236566057423,0.783342235632275,1.18380718072651,0.560113697953797,"W10004_0702/PHK76",11,6
"129",129,129,0.101833443646472,0.0724679695235972,0.220072435924792,0.700123677556744,1.10521869062971,0.579677082758011,"W10004_0010/PHK76",10,6
"130",130,130,0.10076422444129,0.0567268412253577,0.214841742796568,0.748720435889916,1.15286766480943,0.564279457713732,"W10004_0212/PHK76",9,6
"131",131,131,0.103759126614711,0.0490411377594476,0.209467856117431,0.73585462201074,1.16894642005184,0.543472185614124,"W10004_0896/PHK76",8,6
"132",132,132,0.104648740871783,0.0481560642126865,0.204019422043284,0.697949237839715,1.16471063961709,0.536226535913937,"W10004_0203/PHK76",7,6
"133",133,133,0.0972610329530622,0.0900455653308545,0.224382500442833,0.647652638812136,1.05305075253084,0.598389768942004,"W10004_0346/PHK76",6,6
"134",134,134,0.104327535983898,0.0525310430744832,0.200626320642304,0.656877417251351,1.14341314281565,0.538305097045812,"W10004_0787/PHK76",5,6
"135",135,135,0.0948020396969728,0.115269612483937,0.239002007135492,0.640750530037087,0.992975370733651,0.630288143537963,"W10004_0116/PHK76",4,6
"136",136,136,0.112317287431843,0.0609156995760089,0.2051376875818,0.642238177677126,1.12012486631417,0.538067142305326,"W10004_0396/PHK76",3,6
"137",137,137,0.117253694434313,0.0442900076584428,0.203311843798208,0.720595743102358,1.17698020014883,0.521271530893574,"W10004_0637/PHK76",2,6
"138",138,138,0.10535584412541,0.0488565031060282,0.202787240426783,0.689264757801331,1.16074999704567,0.537564244079482,"W10004_0745/PHK76",1,6
"139",139,139,0.107360150392595,0.0505659322116637,0.19959969020601,0.651931112128743,1.1478509138525,0.527805003983172,"W10004_0505/PHK76",1,7
"140",140,140,0.105796731720372,0.0557946773445889,0.203565308466721,0.651314514914458,1.13513355871732,0.53348322408785,"W10004_0097/PHK76",2,7
"141",141,168,0.114104441933508,0.0260834270030364,0.188840804074408,0.701508354490214,1.21901795787391,0.488708691450395,"W10004_0045/PHK76",17,8
"142",142,167,0.111624170287839,0.0393731873417905,0.197669881306181,0.710131202307001,1.18590121093674,0.516963944234764,"W10004_0913/PHK76",18,8
"143",143,166,0.109011633701976,0.0349944792889354,0.201315224699462,0.756441586288142,1.20587468742657,0.520759871831642,"B37/MO17",19,8
"144",144,165,0.0973136088632877,0.0716590224772468,0.220063343430592,0.711983935693848,1.11099821199361,0.576152137661924,"W10004_0914/PHK76",20,8
"145",145,164,0.0886209672447845,0.0997918864063019,0.227196950192078,0.631294696456614,1.0282271823039,0.613312650398364,"W10004_0073/PHK76",21,8
"146",146,163,0.095088008027782,0.0849686904090551,0.223316632075367,0.659314666329055,1.06796918583754,0.591880599132941,"W10004_0935/PHK76",22,8
"147",147,162,0.0915398147709939,0.0857847604813279,0.223938544699856,0.660457437351468,1.06593136964905,0.607738678121373,"W10004_0707/PHK76",23,8
"148",148,161,0.0944626462911846,0.0745703205391903,0.220925666954474,0.684262483272682,1.09978811872261,0.592465959528259,"W10004_0848/PHK76",23,7
"149",149,160,0.103131414735019,0.0317268372226873,0.198928280274899,0.748892503748943,1.21432061375181,0.521495235781792,"W10004_0840/PHK76",22,7
"150",150,159,0.0984436124175044,0.069475928644575,0.221599028875234,0.719339414217913,1.11819386471757,0.577814481020863,"W10004_0783/PHK76",21,7
"151",151,158,0.0997577237864387,0.0469287381879577,0.207308210844132,0.72846318836078,1.17203133969864,0.552715271541456,"W10004_0996/PHK76",20,7
"152",152,157,0.110333395620434,0.0398057905703339,0.202670562682601,0.738778222024482,1.19030030194017,0.533208709082297,"W10004_0192/PHK76",19,7
"153",153,156,0.101836473478055,0.0387624922905543,0.210826846964194,0.806098947859053,1.20594965372341,0.553629357332592,"W10004_0819/PHK76",18,7
"154",154,155,0.0870572289336546,0.101676244496302,0.244476714751582,0.737785236970712,1.0471712625758,0.640703450306178,"W10004_0427/PHK76",17,7
"155",155,154,0.079708745188424,0.116975078037659,0.257308115314701,0.756749884979884,1.0205033789362,0.666898790452826,"W10004_0309/PHK76",16,7
"156",156,153,0.0885938354716308,0.0970946369029361,0.241828209589363,0.761053916031083,1.06251718559161,0.635377075522658,"W10004_0943/PHK76",15,7
"157",157,152,0.0926766123086725,0.111504121919173,0.25170234814759,0.750958239480565,1.03024504684366,0.649363520223251,"W10004_0306/PHK76",14,7
"158",158,151,0.0865057394684437,0.104202710363363,0.246684824859013,0.764943666830612,1.04655509401656,0.646391851720711,"LH195/TX779",13,7
"159",159,150,0.0846607181622625,0.122307260337492,0.257152677081199,0.737464324320563,1.00072763861653,0.666530038962189,"W10004_0474/PHK76",12,7
"160",160,149,0.0832869921271853,0.118975521644932,0.255652915198478,0.737440529487463,1.00878498625786,0.656798186230768,"TX110/87916",11,7
"161",161,148,0.0779827923763189,0.134463299796542,0.266528012826299,0.731138841566155,0.974692942310582,0.684769302537684,"W10004_0197/PHK76",10,7
"162",162,147,0.0822897443688585,0.120278829756866,0.255800244283125,0.740161314118381,1.00531097932042,0.669872321371138,"W10004_0843/PHK76",9,7
"163",163,146,0.0951129313809636,0.0992733857989673,0.241146068768207,0.732176334393228,1.04821007906921,0.635484886422359,"PHG39/PHN82",8,7
"164",164,145,0.112987119406988,0.0610775374283995,0.223571974312497,0.794418523635168,1.14749224725289,0.560470835678157,"B73/MO17",7,7
"165",165,144,0.112979608454857,0.0528952396494165,0.214895292723286,0.761468722991117,1.16064134426161,0.548605105319358,"W10004_0217/PHK76",6,7
"166",166,143,0.106997795884796,0.0609120715389471,0.218610861239779,0.74344253249453,1.14031062220001,0.555095678536399,"W10004_0963/PHK76",5,7
"167",167,142,0.111959907336726,0.061599173811126,0.222653918567488,0.773051652300572,1.14348473310061,0.559600370712269,"W10004_0807/PHK76",4,7
"168",168,141,0.122208750263118,0.0549601368716898,0.21623385135608,0.762848656428959,1.15635097608763,0.543410293267643,"W10004_0467/PHK76",3,7
"169",169,169,0.101480733641506,0.0820837938262414,0.228122178168151,0.715622212962392,1.08388645008798,0.590530370413798,"TX777/LH195",16,8
"170",170,170,0.102683375901288,0.0802509060645091,0.229116947679433,0.733436483796132,1.09047041014109,0.592581983501239,"W10004_0953/PHK76",15,8
"171",171,171,0.108573182347832,0.0510871415666085,0.214435157830384,0.772637469073944,1.16583010211936,0.554924755463724,"F42/OH43",14,8
"172",172,172,0.109261794276918,0.0681934400341417,0.223912780553792,0.753298220780318,1.12475623508134,0.563438212213899,"W10004_0115/PHK76",13,8
"173",173,173,0.101680619527031,0.0705570142678138,0.227894980300329,0.771511600900154,1.12003168942726,0.59234827597946,"W10004_0806/PHK76",12,8
"174",174,174,0.0958664118267396,0.0877403187825661,0.23541335175456,0.736578304221246,1.07553804789956,0.620770743755595,"TX779/LH195",11,8
"175",175,175,0.105990265048213,0.0724904047341969,0.229059084162123,0.782413886800377,1.11812391963948,0.595987850883986,"W10004_0224/PHK76",10,8
"176",176,176,0.0980356620000978,0.0832155755025393,0.229759006946232,0.723069948236858,1.08308512157509,0.600054863140658,"W10004_0068/PHK76",9,8
"177",177,177,0.0904734087186159,0.101999404924805,0.241363078460945,0.719811964990908,1.03965257987079,0.635964228507939,"W10004_0403/PHK76",8,8
"178",178,178,0.0781759041229195,0.121167972470212,0.255901291031126,0.728270857556695,1.00223703892971,0.6771449224449,"PHW52/PHN82",7,8
"179",179,179,0.0807117505066021,0.117182816405867,0.250278196608524,0.729716570316606,1.00910804033374,0.672289056821791,"W10004_1063/PHK76",6,8
"180",180,180,0.0765527681030021,0.166405238475521,0.284105720838687,0.713685938415658,0.911943638804991,0.713082657554051,"W10004_0965/PHK76",5,8
"181",181,181,0.0782039715391251,0.120808516290637,0.252028525899475,0.708491289512364,0.996743686437267,0.679859682640487,"W10004_0760/PHK76",4,8
"182",182,182,0.0809198624335564,0.129608238939769,0.255308769478604,0.684814469096912,0.973268971025823,0.672778014224451,"W10004_0154/PHK76",3,8
"183",183,183,0.084656358906676,0.100119191903719,0.241951054584271,0.728437072678766,1.04744397275222,0.641856937389356,"W10004_0729/PHK76",2,8
"184",184,184,0.0972601909910066,0.0740739435053202,0.224121143247305,0.720686982705232,1.1050227707269,0.593807971064037,"W10004_0795/PHK76",1,8
"185",185,185,0.100178591944579,0.0712429664439233,0.222005416270999,0.713661859912179,1.11127980282533,0.586686979446508,"W10004_0092/PHK76",1,9
"186",186,186,0.0948343889391544,0.0840261138216537,0.22852276511055,0.703187857927401,1.07796556034507,0.607532563318671,"W10004_0381/PHK76",2,9
"187",187,187,0.103931174891904,0.0537173974533394,0.212019315254066,0.730820668120321,1.15611065615788,0.55480626050234,"W10004_0837/PHK76",3,9
"188",188,188,0.101761983831243,0.045938743840284,0.207237363519302,0.738545068560659,1.17473701070883,0.551874547542736,"W10004_0830/PHK76",4,9
"189",189,189,0.092555114966342,0.108653306739277,0.237521045317473,0.657438679852174,1.01569834919422,0.626490779501567,"W10004_0800/PHK76",5,9
"190",190,190,0.0933620176654346,0.0804780510745676,0.228887931952914,0.728284426534759,1.09426851295505,0.60254854099591,"W10004_0650/PHK76",6,9
"191",191,191,0.0971981334285726,0.0551965355854481,0.212486299485755,0.724048636816363,1.14885015144093,0.573662091148449,"W10004_0095/PHK76",7,9
"192",192,192,0.0939334233159406,0.0825838835099802,0.226138347942813,0.696538685275064,1.08161021538425,0.596287753386521,"PHW52/PHM49",8,9
"193",193,193,0.0944741232775351,0.0885858649509048,0.234548150680131,0.72360674068253,1.07306629098606,0.60931222134885,"W10004_0754/PHK76",9,9
"194",194,194,0.0962240898912759,0.0525480804906729,0.213064721841222,0.767764580252519,1.16605045274038,0.567059864730229,"W10004_0292/PHK76",10,9
"195",195,195,0.102214603561678,0.059255752989973,0.212842400278641,0.723701770466558,1.14222499579207,0.556047864788821,"W10004_0727/PHK76",11,9
"196",196,196,0.114558708468307,0.0273075521361679,0.194475263446036,0.745160713873345,1.22425467106747,0.496833475325022,"W10004_0930/PHK76",12,9
"197",197,224,0.117905890707441,0.0145065738335583,0.190495737235447,0.794422181798785,1.26469228302041,0.484420784051063,"W10004_0928/PHK76",7,10
"198",198,223,0.111727847278945,0.0264321846112095,0.200662457022359,0.812003594500425,1.23659101466539,0.519056627629351,"W10004_0815/PHK76",8,10
"199",199,222,0.0954476073523531,0.0649334132528069,0.223222189048553,0.775620203609705,1.13826122917535,0.587297093159491,"W10004_0982/PHK76",9,10
"200",200,221,0.0915877071349913,0.0997348676475438,0.236736981765318,0.703447941453897,1.04236120691758,0.627149011088492,"W10004_0070/PHK76",10,10
"201",201,220,0.0936787906637106,0.0751372989379074,0.222113664310861,0.707836351341228,1.09944303359235,0.594588123196339,"W10004_0646/PHK76",11,10
"202",202,219,0.0908338381938919,0.10037216338037,0.241326511535503,0.723567278807002,1.04539324962939,0.631971022712827,"W10004_0685/PHK76",12,10
"203",203,218,0.0886236880117041,0.118125373654358,0.247508795296164,0.701409114098354,1.00047386930554,0.659195073599558,"W10004_0242/PHK76",13,10
"204",204,217,0.0896233628052668,0.0877223705358479,0.226987506021515,0.677260334356801,1.06488421549541,0.611899492303302,"W10004_0140/PHK76",14,10
"205",205,216,0.0893332568147286,0.103305849376314,0.236786384479564,0.674599278566974,1.02903299788652,0.631884591236851,"PB80/TX779",15,10
"206",206,215,0.0883259654895379,0.105686916863229,0.238676761410421,0.694046145034994,1.02556909142867,0.641214820084919,"W10004_1020/PHK76",16,10
"207",207,214,0.0858456055200806,0.0962515185526992,0.242240717920643,0.759345511812144,1.06404219017191,0.643506129496401,"B73/TX779",17,10
