"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"94",94,0.0612245142225875,0.204736247266875,0.303698982572818,0.661434969971681,0.834631447346275,0.71354495548463,"W10004_0851/PHK76",2,5
"95",95,0.0629886291195308,0.17271545716049,0.285287013734891,0.677603760430849,0.905265332930322,0.692961659009101,"W10004_0673/PHK76",3,5
"96",96,0.0616904183992542,0.178711226302452,0.288749396299914,0.670380363494161,0.88705351416108,0.705272281158321,"W10004_0612/PHK76",4,5
"97",97,0.0611064752686534,0.189230797042031,0.293820791409166,0.669309819948769,0.864825675298311,0.718514010323798,"W10004_0171/PHK76",5,5
"98",98,0.0621719284308396,0.191143812891232,0.295557041328461,0.666523474556979,0.858289500202645,0.717603120865502,"W10004_0063/PHK76",6,5
"99",99,0.0670724695870852,0.180804253500699,0.290361802899467,0.680356097424312,0.887030898630283,0.708097592217948,"W10004_0101/PHK76",7,5
"100",100,0.0649597023977944,0.206690457330792,0.308779029161714,0.67966780952761,0.837536409267336,0.725709676949787,"W10004_0970/PHK76",8,5
"101",101,0.0642894591666126,0.205099972246655,0.305385257391426,0.672654181388818,0.835013370498412,0.72954840091666,"W10004_0900/PHK76",9,5
"102",102,0.0680901146634233,0.179003581575784,0.287866841209213,0.680868613594761,0.885384123087333,0.704238895949073,"W10004_0971/PHK76",10,5
"103",103,0.0593266793104446,0.210877250104137,0.308325189152371,0.676347206304661,0.820649049088088,0.740332633165331,"W10004_1084/PHK76",11,5
"104",104,0.0616809118871488,0.232231808990547,0.327618773045752,0.697290973931013,0.792462920335333,0.75433225237882,"W10004_0236/PHK76",12,5
"105",105,0.0653806724386397,0.205150489986752,0.309037202053179,0.691115955227098,0.83663100614985,0.732547661582718,"W10004_0757/PHK76",13,5
"106",106,0.0655401300840591,0.20043420907733,0.308430629994012,0.702121791933663,0.848837865275953,0.718185221399857,"W10004_0645/PHK76",14,5
"107",107,0.0592369377642775,0.217820095503885,0.311880812655429,0.66061657686411,0.793926574877296,0.738003008993045,"W10004_1004/PHK76",15,5
"108",108,0.0649235515749123,0.211681441994698,0.310196244871209,0.691465726257214,0.825753026753268,0.731182245085048,"W10004_1105/PHK76",16,5
"109",109,0.0579508098525037,0.217445411443074,0.318719821590007,0.693012672813085,0.818784082593544,0.751477203307086,"W10004_0614/PHK76",17,5
"110",110,0.0607978681025248,0.200066312961756,0.301976581346062,0.672901570425947,0.839167642663488,0.732559300296157,"W10004_0768/PHK76",18,5
"111",111,0.0628653917514297,0.194154307137188,0.298398124836397,0.690017929711469,0.853085226862345,0.721976658124676,"W10004_0501/PHK76",19,5
"112",112,0.0587647644466944,0.212028396995798,0.311843723010666,0.684583821826222,0.822152830746648,0.738651220836692,"W10004_0969/PHK76",20,5
"113",113,0.0595335529504975,0.193113436809447,0.301357087524954,0.694274705205271,0.860023335480484,0.729017328878211,"W10004_0792/PHK76",21,5
"114",114,0.0638149345631615,0.182407432426758,0.291501459370767,0.682191178413545,0.877743633705216,0.716753007167746,"W10004_0624/PHK76",22,5
"115",115,0.0669213586404795,0.212671615164492,0.305329983319664,0.659749423995568,0.813515346139864,0.727531653628792,"W10004_0799/PHK76",23,5
"116",116,0.0627105542709887,0.205539879002887,0.306749155245186,0.677892263263995,0.83335056142775,0.733493121800505,"W10004_0680/PHK76",23,6
"117",117,0.0615140923171907,0.224758112486071,0.307382571649364,0.641949766733331,0.777828509306483,0.752069559867947,"W10004_0784/PHK76",22,6
"118",118,0.0569165243784393,0.22842139182199,0.320834333814968,0.667369716789056,0.781566356785062,0.751274083042311,"TX714/TX779",21,6
"119",119,0.0619810984923125,0.215464594569011,0.318581898998909,0.704952386817556,0.821890140023012,0.739579393508978,"W10004_0661/PHK76",20,6
"120",120,0.058735368715639,0.235372105981865,0.32656221276452,0.679083023031539,0.770316235621368,0.758478106716457,"REDEAR/LH195",19,6
"121",121,0.0640224066249429,0.235225524567993,0.328022768236722,0.689398945465369,0.77993198489363,0.74435866744777,"W10004_0756/PHK76",18,6
"122",122,0.0620813966677216,0.189764615968868,0.296030115120334,0.677658710998283,0.860035268750853,0.723919251788115,"W10004_0814/PHK76",17,6
"123",123,0.0681764342861327,0.156661774409411,0.277954103920796,0.694019261106627,0.936874093265159,0.687764963698565,"W10004_0006/PHK76",16,6
"124",124,0.0655291606569373,0.187091498550609,0.294647589872241,0.674074388187791,0.87339810392399,0.709613119302566,"W10004_0119/PHK76",15,6
"125",125,0.0622027646761842,0.196525422050764,0.298510426269707,0.671189010817809,0.850769914355288,0.724649409413766,"W10004_0178/PHK76",14,6
"126",126,0.0585636591927321,0.224080842356413,0.316242310015929,0.670444465550843,0.799976495640693,0.747691854202659,"W10004_0922/PHK76",13,6
"127",127,0.0644858877097157,0.19876612917204,0.300320009688136,0.663020904972634,0.845587594042214,0.716102281358368,"W10004_0974/PHK76",12,6
"128",128,0.0681055053060497,0.153865889495003,0.272765980864776,0.67685997067212,0.937637351765834,0.674906900101551,"W10004_0702/PHK76",11,6
"129",129,0.0662050218683679,0.180638101224577,0.285288642421831,0.655825593098101,0.879384148300446,0.697367089882887,"W10004_0010/PHK76",10,6
"130",130,0.0654153010154055,0.181405635820177,0.28735766313445,0.665896036671541,0.883364458838413,0.699779261305174,"W10004_0212/PHK76",9,6
"131",131,0.0684469685851754,0.186574525412255,0.298941978905668,0.693042148220478,0.886094243415921,0.691190726384645,"W10004_0896/PHK76",8,6
"132",132,0.0655542360080012,0.159424445754159,0.272930146233475,0.665702700806784,0.922229627349653,0.678046709233644,"W10004_0203/PHK76",7,6
"133",133,0.0597091028721523,0.17619743240003,0.286443665742852,0.675781696343104,0.890101300756544,0.705342860742199,"W10004_0346/PHK76",6,6
"134",134,0.0564322898661649,0.210098828558028,0.308126965203215,0.664116852179194,0.8205774660732,0.737674373409149,"W10004_0787/PHK76",5,6
"135",135,0.0544750938522466,0.232448700082869,0.325745931316489,0.680473687879874,0.782196744289647,0.759845484305063,"W10004_0116/PHK76",4,6
"136",136,0.0577861006629309,0.220038453842408,0.316654837136261,0.683685700472523,0.805685016324475,0.750099707841213,"W10004_0396/PHK76",3,6
"137",137,0.0642323725184733,0.207971432247332,0.308444464945245,0.690842123373416,0.831379999222095,0.72751603614159,"W10004_0637/PHK76",2,6
"138",138,0.0631095958250598,0.202669555173618,0.306606654763511,0.682907097592486,0.841354562375213,0.717967731139853,"W10004_0745/PHK76",1,6
"139",139,0.0618852597783474,0.179583996429618,0.289498177351033,0.672254458143633,0.882885447714251,0.703492705812018,"W10004_0505/PHK76",1,7
"140",140,0.062920611523781,0.163466828187594,0.278690215384221,0.68263366929906,0.920932126194939,0.698825293555362,"W10004_0097/PHK76",2,7
"141",141,0.0755820273911966,0.137037124542916,0.263356164301729,0.693914055874958,0.980932917044235,0.662579591599844,"W10004_0467/PHK76",3,7
"142",142,0.0732021322099663,0.155779825897564,0.275355929134662,0.686112952884271,0.937952874604151,0.676664258213519,"W10004_0807/PHK76",4,7
"143",143,0.0743403919702557,0.196863257554658,0.306961297419223,0.703691582225523,0.866365354972669,0.704700159717203,"W10004_0963/PHK76",5,7
"144",144,0.0673594776003773,0.200802863454106,0.305050679739717,0.69536011282805,0.847763056319071,0.723357546257265,"W10004_0217/PHK76",6,7
"145",145,0.0617450914960102,0.192423546147774,0.295127267563139,0.676692475380936,0.854739014643245,0.729824818907098,"B73/MO17",7,7
"146",146,0.0591995427181238,0.216091773446129,0.314288124357518,0.680224669202449,0.816273594103638,0.736312110751925,"PHG39/PHN82",8,7
"147",147,0.0573857400556455,0.198868005132345,0.298313080210354,0.66322536038994,0.842213213376649,0.731512542033383,"W10004_0843/PHK76",9,7
"148",148,0.057340242501497,0.178595174524363,0.29073459012964,0.680144057973337,0.890492861346804,0.711171740909129,"W10004_0197/PHK76",10,7
"149",149,0.069462096832821,0.128056950004859,0.252960017366155,0.673057817372183,0.986072836976883,0.651830299122007,"TX110/87916",11,7
"150",150,0.0613498251116353,0.188503594610076,0.297778113146443,0.677042916385963,0.872414576836456,0.700208985275181,"W10004_0474/PHK76",12,7
"151",151,0.0615833322414507,0.167446922185828,0.279814325396004,0.666848590101579,0.909335971096959,0.686055773656142,"LH195/TX779",13,7
"152",152,0.0642055189104424,0.161246569953487,0.273818609494175,0.651981032505423,0.916806994812324,0.680082425766747,"W10004_0306/PHK76",14,7
"153",153,0.0597355637676959,0.181385324073107,0.291394019538884,0.67059259233221,0.882546129086051,0.704315471101148,"W10004_0943/PHK76",15,7
"154",154,0.0602921098174795,0.181437268348333,0.28825473665036,0.662052031751757,0.876053913317038,0.709030589276783,"W10004_0309/PHK76",16,7
"155",155,0.0623319129178458,0.189890765800384,0.294349912029175,0.669724180467935,0.866421566109112,0.715473287126053,"W10004_0427/PHK76",17,7
"156",156,0.0635201976748939,0.199226576958361,0.297866440588039,0.663905729359119,0.845751914146806,0.722997053276264,"W10004_0819/PHK76",18,7
"157",157,0.0628967707520993,0.209508294871207,0.30385156131526,0.657657379842239,0.823354784227263,0.733988085045318,"W10004_0192/PHK76",19,7
"158",158,0.0644619431276098,0.192384418795898,0.295546153818711,0.66688580825997,0.857259808876005,0.71442600729538,"W10004_0996/PHK76",20,7
"159",159,0.0612136453138151,0.203957322464109,0.305836563325967,0.678750660542391,0.838151715975033,0.730976939035236,"W10004_0783/PHK76",21,7
"160",160,0.0647661172800865,0.236897163207698,0.328081020814915,0.68486902159886,0.779982502204858,0.745202991321822,"W10004_0840/PHK76",22,7
"161",161,0.0658063256649077,0.198108643127032,0.304382748990551,0.697515492500614,0.854545947091215,0.724504847489907,"W10004_0848/PHK76",23,7
"162",162,0.0583868983486837,0.239156692213859,0.3270205754743,0.676342255581697,0.765688492893267,0.763886609989014,"W10004_0707/PHK76",23,8
"163",163,0.0558671410563317,0.234340902921372,0.32453625253022,0.672911881339823,0.775255556015732,0.759719685665743,"W10004_0935/PHK76",22,8
"164",164,0.0637969475655033,0.223699537214451,0.312687216130834,0.657453954540198,0.788388646766112,0.738879340648497,"W10004_0073/PHK76",21,8
"165",165,0.0682094928467504,0.191358854863968,0.296586782312409,0.681199224136452,0.861959781142042,0.713180721482924,"W10004_0914/PHK76",20,8
"166",166,0.0657537166475079,0.190093904258245,0.299285316137767,0.692116133039003,0.866458563005022,0.712184034948779,"B37/MO17",19,8
"167",167,0.0627840021046882,0.239568448408505,0.329266641020197,0.674831661620978,0.770160502585874,0.74209246172858,"W10004_0913/PHK76",18,8
"168",168,0.0614289652963043,0.214477562801832,0.312293567209074,0.680269501380857,0.818845520138595,0.73183436224587,"W10004_0045/PHK76",17,8
"169",169,0.0631250650047817,0.198468338914301,0.301414970328275,0.683995679589479,0.847895794871212,0.720062379668125,"TX777/LH195",16,8
"170",170,0.0599142012314814,0.199113412783879,0.300341959434854,0.669973711762941,0.842281348559537,0.727560781888307,"W10004_0953/PHK76",15,8
"171",171,0.0613049316590992,0.197819298509757,0.296007042674415,0.655804519653001,0.837200319600564,0.730489533498211,"F42/OH43",14,8
"172",172,0.0672370429352817,0.224997082254616,0.316830374963823,0.674549914735768,0.798726866156326,0.736100892981877,"W10004_0115/PHK76",13,8
"173",173,0.0586537537510701,0.205029035391211,0.300830829074434,0.655014698814391,0.821628809510761,0.7398142366424,"W10004_0806/PHK76",12,8
"174",174,0.0567294862735425,0.220853498723481,0.314263757025733,0.667860847276388,0.794888125111378,0.753797415770655,"TX779/LH195",11,8
"175",175,0.064283211715342,0.209080550506992,0.309575469614726,0.685958553851465,0.832369098223172,0.732273202323633,"W10004_0224/PHK76",10,8
"176",176,0.064152955054101,0.197771531202137,0.299702036349973,0.675060286219702,0.848342836739881,0.728159104112506,"W10004_0068/PHK76",9,8
"177",177,0.062659262861867,0.215435147011457,0.309666500105054,0.663936916213185,0.812236210811627,0.734629835538869,"W10004_0403/PHK76",8,8
"178",178,0.0593199533436959,0.195909747926844,0.293266929741783,0.650707928845076,0.840502607217294,0.7297449442536,"PHW52/PHN82",7,8
"179",179,0.0583842719992948,0.223392436710288,0.310921946639544,0.646202854532891,0.788229510312691,0.746942758145851,"W10004_1063/PHK76",6,8
"180",180,0.0657764616048068,0.19016472549125,0.292615016830937,0.657421694300044,0.865371994407607,0.709473541496069,"W10004_0965/PHK76",5,8
"181",181,0.0585803432608659,0.192351016592045,0.2910654934806,0.645609857181429,0.850570661016731,0.729475978288624,"W10004_0760/PHK76",4,8
"182",182,0.0604978917881294,0.190534640732023,0.291675367053935,0.652601247103862,0.858951316198534,0.717013779680054,"W10004_0154/PHK76",3,8
"183",183,0.0558363971946382,0.214773350854443,0.305109529309851,0.642496146818377,0.804772542271376,0.738353484759149,"W10004_0729/PHK76",2,8
"184",184,0.0584715386369948,0.196139577229286,0.293196542988542,0.645180042174963,0.840580392025692,0.722787981883174,"W10004_0795/PHK76",1,8
"185",185,0.0586342205121431,0.188217699805875,0.295048965108995,0.668145482896819,0.867344048261057,0.71964135641078,"W10004_0092/PHK76",1,9
"186",186,0.0572033986672941,0.199230656064124,0.299643268246047,0.660437192710566,0.841730133313373,0.726693156642167,"W10004_0381/PHK76",2,9
"187",187,0.0618235834452629,0.193254866110985,0.299859870257923,0.678061621944958,0.864007522563275,0.708284638010433,"W10004_0837/PHK76",3,9
"188",188,0.0631051155482168,0.173603648629194,0.278974687014037,0.658622466235024,0.889142464733984,0.705514910847976,"W10004_0830/PHK76",4,9
"189",189,0.0569853774363686,0.193220908125867,0.297708812240881,0.67252914265842,0.854431555108485,0.729108473168257,"W10004_0800/PHK76",5,9
"190",190,0.0646699764873452,0.193525704621545,0.300780867378105,0.696166407179296,0.865842187781379,0.724477624279943,"W10004_0650/PHK76",6,9
"191",191,0.0623295924286921,0.195968496778911,0.305284172032748,0.706304082700737,0.860036745318387,0.741035804394969,"W10004_0095/PHK76",7,9
"192",192,0.0702134520428337,0.189136921630358,0.301533655938411,0.71431900422699,0.883206896987522,0.711211061653731,"PHW52/PHM49",8,9
"193",193,0.0657357858099596,0.197823032110842,0.304231353745923,0.693960442717549,0.850328858229318,0.730976413988415,"W10004_0754/PHK76",9,9
"194",194,0.07430089962529,0.157898869635471,0.279334716549307,0.699916751044122,0.933923966108815,0.685282056154237,"W10004_0292/PHK76",10,9
"195",195,0.0770963926196147,0.162506490746646,0.279526616388723,0.683611554684659,0.922128691520738,0.679021544726005,"W10004_0727/PHK76",11,9
"196",196,0.0851815024119792,0.155404102975618,0.276333616974847,0.691479268834981,0.945738971965894,0.662037324929588,"W10004_0930/PHK76",12,9
"197",197,0.0929859814881508,0.132725747783926,0.258493294708157,0.683270707059904,0.986800637959234,0.640182243955893,"W10004_1002/PHK76",13,9
"198",198,0.0843591246691281,0.149137588517649,0.27625573719698,0.706224612398958,0.959924488252397,0.65799429447167,"W10004_0194/PHK76",14,9
"199",199,0.0738499597801859,0.184029204283578,0.300053473832602,0.713327428893687,0.888608235193186,0.704792548696485,"W10004_0383/PHK76",15,9
"200",200,0.0652765575578924,0.179843585732152,0.29393335910615,0.709782869772686,0.888734622286354,0.725792502096625,"W10004_0106/PHK76",16,9
"201",201,0.0652433683012157,0.191394446905664,0.301140966569778,0.711808593637263,0.868825738655168,0.73398872236819,"W10004_0148/PHK76",17,9
"202",202,0.0607520039276064,0.230892182066907,0.323742150258245,0.686661182743986,0.786024113554068,0.763750700791152,"W10004_0380/PHK76",18,9
"203",203,0.0645245411255928,0.199345103050598,0.300151778890804,0.688261466496574,0.85031744541868,0.732786120030868,"W10004_0916/PHK76",19,9
"204",204,0.0593690588695636,0.189071529119915,0.295203774616141,0.678808833288334,0.863602677106392,0.722623289894382,"W10004_0704/PHK76",20,9
"205",205,0.0602342053724031,0.187783965873081,0.294815144408766,0.676855080102842,0.869325013256781,0.717126784666064,"W10004_0877/PHK76",21,9
"206",206,0.0610536998478802,0.184102735972326,0.291358290856109,0.676699157646732,0.875955448017894,0.710570579490992,"W10004_0751/PHK76",22,9
"207",207,0.0654433893517394,0.174589197783403,0.285949353025517,0.688347235670585,0.904553090694592,0.698631019989569,"W10004_1037/PHK76",23,9
"208",208,0.0647381431043939,0.200527330371903,0.300323307949805,0.665543657397858,0.845773063518385,0.712480413052907,"B73/PHM49",23,10
"209",209,0.0630296767584135,0.177184772206426,0.285659336032499,0.662747356903753,0.886272123117368,0.695541986145506,"W10004_0713/PHK76",22,10
"210",210,0.0662160724526958,0.176644214370176,0.285404694422541,0.667164686980784,0.888031367305246,0.690652405703032,"W10004_0868/PHK76",21,10
