"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"144",144,0.1075078636099,0.101577614132163,0.226201569643817,0.606946881906735,1.0220722752346,0.574277898265918,"W10004_0217/PHK76",6,7
"145",145,0.102825692516538,0.109503762853875,0.220523993574218,0.562015261710973,0.985349732050337,0.597127373524476,"B73/MO17",7,7
"146",146,0.0943214187520584,0.110514620392313,0.232633217884145,0.611702837039795,0.996395287480599,0.599468065266833,"PHG39/PHN82",8,7
"147",147,0.0856648741877897,0.14223974302238,0.253652051166858,0.607402954842853,0.933590540466172,0.63595755238172,"W10004_0843/PHK76",9,7
"148",148,0.0968454000584697,0.11997710498667,0.237025998412357,0.594559446735056,0.972722754332847,0.60492428283932,"W10004_0197/PHK76",10,7
"149",149,0.126023943450148,0.0815967845478815,0.212317379010584,0.593287607877988,1.06224904867855,0.520370254791684,"TX110/87916",11,7
"150",150,0.104067636878586,0.124015861863282,0.23656333314998,0.581136741315797,0.964224318394573,0.593023382691305,"W10004_0474/PHK76",12,7
"151",151,0.12329730185293,0.0824709090991133,0.212938082870696,0.597693600859572,1.06070837300083,0.534613907260003,"LH195/TX779",13,7
"152",152,0.126393609099662,0.0802848128771283,0.21226991283209,0.598032294842517,1.06677275015127,0.523356051863705,"W10004_0306/PHK76",14,7
"153",153,0.118120065947372,0.0868553287446021,0.218619626153747,0.611364273630082,1.05442303681172,0.546653954269016,"W10004_0943/PHK76",15,7
"154",154,0.0909955312986803,0.149502276830933,0.255731890158252,0.591913893387357,0.910305009520218,0.650068900731512,"W10004_0309/PHK76",16,7
"155",155,0.0849017700604099,0.162288781423007,0.266548034680992,0.60764021760286,0.889778074589231,0.676939837768378,"W10004_0427/PHK76",17,7
"156",156,0.0780190014660744,0.200473779977089,0.29290748066773,0.612640651955502,0.816575445345869,0.711861603383755,"W10004_0819/PHK76",18,7
"157",157,0.0891053750465023,0.140130932344831,0.249337763915021,0.597488779153174,0.929571689826631,0.656680268955151,"W10004_0192/PHK76",19,7
"158",158,0.0933684790651317,0.153204354296924,0.257177757450243,0.595724064264739,0.902992925415657,0.660221999197869,"W10004_0996/PHK76",20,7
"159",159,0.08193184730593,0.181814824516539,0.27792760908556,0.606864339796961,0.844905793707197,0.699502522560958,"W10004_0783/PHK76",21,7
"160",160,0.0887974864543791,0.170732457456817,0.264729176863828,0.588435576782386,0.864366928198005,0.68453806126042,"W10004_0840/PHK76",22,7
"161",161,0.08603303479351,0.159017772766173,0.261005003117067,0.59784845342144,0.887449491382793,0.685854124789818,"W10004_0848/PHK76",23,7
"162",162,0.0873863449447254,0.146925292750313,0.25329910228676,0.602495250299222,0.912996658183282,0.671218924584871,"W10004_0707/PHK76",23,8
"163",163,0.0950228433233986,0.138999631103956,0.252074234656333,0.614024602630152,0.935359097356922,0.64312959727031,"W10004_0935/PHK76",22,8
"164",164,0.111752278889815,0.134549062189464,0.256560710669219,0.64355851620127,0.964973641197015,0.607613613902338,"W10004_0073/PHK76",21,8
"165",165,0.123872468796949,0.0848448746908659,0.224455056607951,0.648236424781081,1.06691109410837,0.550666650534047,"W10004_0914/PHK76",20,8
"166",166,0.125400970309806,0.130237429640284,0.245282043263769,0.59965761896861,0.958693059040287,0.579048416727058,"B37/MO17",19,8
"167",167,0.131833636134468,0.0957987061383533,0.230624319869424,0.641226270542771,1.03956836314585,0.551263243018821,"W10004_0913/PHK76",18,8
"168",168,0.130160494898871,0.0910206341319953,0.227556938348778,0.644368928325742,1.0520830131179,0.542684381127509,"W10004_0045/PHK76",17,8
"169",169,0.100695429630461,0.15299457612665,0.264770981363572,0.621719060139131,0.915008572909233,0.631477160072801,"TX777/LH195",16,8
"170",170,0.104627246019883,0.146891731211789,0.25951847052931,0.613480904083172,0.927193780146973,0.621938070935912,"W10004_0953/PHK76",15,8
"171",171,0.117945671412181,0.0945916955449739,0.232937866397027,0.664282249837047,1.04859330209164,0.568189955738784,"F42/OH43",14,8
"172",172,0.141713350737048,0.0922127937169293,0.221262989079794,0.610423199427671,1.04276932523145,0.539822394830596,"W10004_0115/PHK76",13,8
"173",173,0.110955250949006,0.11712658293761,0.238184805025659,0.613296292264986,0.985170442971876,0.598296238576009,"W10004_0806/PHK76",12,8
"174",174,0.0950487884210923,0.125609951517345,0.246808470083679,0.631543290698175,0.967603681049453,0.623593276283715,"TX779/LH195",11,8
"175",175,0.110682304086408,0.110615112789957,0.239215642405612,0.642349197634535,1.00662355320382,0.5954419608668,"W10004_0224/PHK76",10,8
"176",176,0.117706871969274,0.107718603248126,0.228366150744967,0.600325519531821,1.00028377366465,0.585010256322412,"W10004_0068/PHK76",9,8
"177",177,0.0973664336554605,0.165921372557379,0.263398107697311,0.587474080855642,0.879846862136814,0.665662097827405,"W10004_0403/PHK76",8,8
"178",178,0.07297002721004,0.199794846662939,0.291050200309438,0.61206305568701,0.811123678810492,0.727429751601135,"PHW52/PHN82",7,8
"179",179,0.0819944051534603,0.152241902434384,0.25387893530604,0.590795827675643,0.896444022878189,0.689048349511567,"W10004_1063/PHK76",6,8
"180",180,0.0813531310014513,0.179202534600061,0.272121785563726,0.584284950233433,0.84670086083603,0.701595600551386,"W10004_0965/PHK76",5,8
"181",181,0.0769584592619878,0.154424236628777,0.253833311052896,0.582433381705931,0.889164857162246,0.695808400786269,"W10004_0760/PHK76",4,8
"182",182,0.0798117987208527,0.171400495194506,0.260205005537005,0.566104818085469,0.851001289391617,0.686337933006256,"W10004_0154/PHK76",3,8
"183",183,0.0765221076309211,0.162972765329085,0.263140514573652,0.590290091053517,0.882786821641226,0.680745542418615,"W10004_0729/PHK76",2,8
"184",184,0.0999132033820125,0.107823759227272,0.228496946909499,0.597257391682685,1.00151752292677,0.597464260856406,"W10004_0795/PHK76",1,8
"185",185,0.0956531809323678,0.107949147156008,0.230965089957549,0.606483772573792,1.00440953006561,0.599733050050509,"W10004_0092/PHK76",1,9
"186",186,0.0916979726494969,0.114498333174065,0.232726085537057,0.598155308892127,0.987852801532507,0.606109258555873,"W10004_0381/PHK76",2,9
"187",187,0.105982001301529,0.108286542064473,0.234322527758774,0.620818131976272,1.01655198235459,0.575634807863705,"W10004_0837/PHK76",3,9
"188",188,0.0964879471297933,0.12784625445255,0.245500128593703,0.609663620755233,0.965096766105578,0.614709809838016,"W10004_0830/PHK76",4,9
"189",189,0.0869387439893353,0.136945478437171,0.246175632405939,0.590909207860992,0.933992440056897,0.640898251066685,"W10004_0800/PHK76",5,9
"190",190,0.0922984739628273,0.119383650084062,0.238465310919869,0.610586187491185,0.981618454161082,0.610170707778485,"W10004_0650/PHK76",6,9
"191",191,0.0993937791757985,0.0787704216672669,0.211837304016871,0.606161958781408,1.07238859883654,0.563749749207531,"W10004_0095/PHK76",7,9
"192",192,0.103882897677764,0.102902001115517,0.224007254218887,0.595279001219975,1.01288275565216,0.579099231519187,"PHW52/PHM49",8,9
"193",193,0.0922515726085332,0.100245810316906,0.220401612724132,0.588552357700797,1.01781403162797,0.598846775900263,"W10004_0754/PHK76",9,9
"194",194,0.111834163238648,0.0798336999359004,0.207198930938677,0.579759410684739,1.06338702440238,0.556539500518509,"W10004_0292/PHK76",10,9
"195",195,0.117802434007261,0.0936057146304542,0.213731424994696,0.567192345070226,1.03241679883659,0.55087159519513,"W10004_0727/PHK76",11,9
