"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"19",19,1.05945373535155,19,0.719541919758579,0,17922.7887197574,-0.974482678121414,-0.971501569410187,-Inf,93.4943757524833,0.274434811020374,-0.999630663816754,-43090.50312469,-0.976689986736008,-0.974482678121414,-70498.7153556195,-0.971501569410187,-0.999542730492297,-0.999814607719783,-0.980728555997223,0.44784464505036,0.620558688402911,0.545731540282048,0.0118051177269476,-19504.4373078068,0.0985299053369863,0.013359168065958,"W10004_1007/PHK76",19,1
"20",20,0.971206665039062,20,0.650568841420943,0,17611.3844371108,-0.974214723103499,-0.971402069034407,-Inf,91.626974421405,0.267462679415367,-0.999622314326128,-42364.0102958764,-0.97635267450502,-0.974214723103499,-69421.7948416619,-0.971402069034407,-0.999538802478676,-0.999810416602919,-0.980524359439092,0.450136078064735,0.62369862910366,0.543372041748295,0.0119785817805286,-19254.1318184182,0.0938528818419267,0.0134627785963068,"W10004_0168/PHK76",20,1
"21",21,1.10561889648437,21,0.71054362545947,0,17623.8076881668,-0.97458598242234,-0.972129940530927,-Inf,90.7834514756245,0.276816290517001,-0.999638620034574,-42454.1283711473,-0.976490169091797,-0.97458598242234,-69939.2159139555,-0.972129940530927,-0.999566004773726,-0.999818601429119,-0.980808368652587,0.455875619055089,0.631828656227987,0.537727170495773,0.0119055699704427,-19559.348244863,0.0823963627665295,0.0132040544471726,"Fill/HB",21,1
"22",22,0.673725433349603,22,0.425475932518186,0,20199.9692511507,-0.977520723200386,-0.975908629464871,-Inf,102.295935588038,0.17674547422112,-0.999713357883825,-48844.5165845049,-0.978855450916082,-0.977520723200386,-81166.1907978821,-0.975908629464871,-0.999670062546188,-0.999856116898547,-0.983035890107778,0.466354475080533,0.647241561815339,0.527990821622059,0.0106962081129582,-23014.0530095551,0.062007663853229,0.0115556556567703,"Fill/HB",22,1
"23",23,0.963180541992188,23,0.579886236118098,0,19435.0364989102,-0.975609206259695,-0.973402232771418,-Inf,99.4845425459586,0.207197245264967,-0.999656193668648,-46917.8580040188,-0.977370057804795,-0.975609206259695,-77545.8775207378,-0.973402232771418,-0.999592255545575,-0.999827422704263,-0.98158196035229,0.45843082178827,0.635663803954341,0.535429831662494,0.0114594623185756,-21804.2996547993,0.0774973642514848,0.012640962366475,"W10004_0950/PHK76",23,1
"24",24,0.648880004882812,24,0.485178018575851,0,20894.5427298195,-0.977491111091788,-0.974976097053131,-Inf,108.397408969935,0.206934089717806,-0.999704314066046,-50416.5376280714,-0.979434577305106,-0.977491111091788,-82760.8153051047,-0.974976097053131,-0.999635028477994,-0.999851577256682,-0.983011182117684,0.450771956484318,0.625417799783939,0.543565104221577,0.0104025233300106,-23030.1983407381,0.0933499896155302,0.0117429950457218,"W10004_0080/PHK76",23,2
"25",25,0.642684936523438,25,0.495357115220924,0,21455.169604351,-0.977989154912663,-0.974993002856508,7.31494915419659,112.853675903131,0.219997032181393,-0.999715053685412,-51683.6467497774,-0.980221566111115,-0.977989154912663,-84210.9899020481,-0.974993002856508,-0.999634133389474,-0.999856968124442,-0.983389053350117,0.441714891537522,0.612863865935903,0.55274812624585,0.0100004030679443,-23160.9593944791,0.111682609955897,0.0115819530474849,"W10004_1112/PHK76",22,2
"26",26,0.598329925537115,26,0.536428709615013,0,22489.8208970747,-0.9797639100884,-0.976870216320145,-Inf,118.700991642847,0.191517697924429,-0.999766735551101,-54176.3521158329,-0.981888299936762,-0.9797639100884,-88105.9910615026,-0.976870216320145,-0.999694953216633,-0.999882910394278,-0.984738778024898,0.440183676742351,0.61117007344759,0.554729249265949,0.00914562120991965,-24162.5992469069,0.115166341223225,0.0106590894361878,"W10004_0827/PHK76",21,2
"27",27,0.750991821289062,27,0.584552279235353,0,21587.5624591238,-0.978430178731882,-0.975719779421786,9.1632603685317,112.838050521864,0.190497591558284,-0.999732047597194,-52047.1862875957,-0.98046663729528,-0.978430178731882,-85089.0630539242,-0.975719779421786,-0.999660581330008,-0.999865498401729,-0.983725711939971,0.446083472505122,0.619092098820494,0.548491764808202,0.00987290806581324,-23528.4834045204,0.102997820198295,0.0113017575691166,"B37/OH43",20,2
"28",28,0.582015991210938,28,0.584226616617004,0,24733.9052051588,-0.981275859475834,-0.97923485234184,10.4116103379632,127.801309748099,0.124491192881575,-0.999796928140808,-59808.8614323843,-0.982861980539895,-0.981275859475834,-98375.1998576512,-0.97923485234184,-0.999748957750149,-0.999898065890288,-0.985883061660202,0.453425879703794,0.630090585472045,0.54186847418294,0.00865131547230647,-27474.5274466192,0.0888947517547733,0.0097349314229539,"W10004_0079/PHK76",19,2
